runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,144.04942500009201,None,space,1.6595405000261962,144.04942500009201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,0,0,0,,,,,,,145.8182241001632,145.8182241001632,None,space,699.2752116001211,145.8182241001632,None,845.1238422000315,space,82.71334289992228,845.1238422000315,None,951.02504590014,953.0248645001557,951.02504590014,953.0248645001557,953.0080559002236,None,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,2,2,2,,,,,,,,,,,,,,,,,,,977.0084895000327,979.0085803000256,977.0084895000327,979.0085803000256,978.9916108001489,977.0084895000327,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,7,7,7,,,,,,,,,,,,,,,,,,,1041.9923594000284,1043.9925069001038,1041.9923594000284,1043.9925069001038,1043.9754901002161,1041.9923594000284,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,11,11,11,,,,,,,,,,,,,,,,,,,1093.976117500104,1095.9762624001596,1093.976117500104,1095.9762624001596,1095.9592316001654,1093.976117500104,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,13,13,13,,,,,,,,,,,,,,,,,,,1119.9596190000884,1121.9598110001534,1119.9596190000884,1121.9598110001534,1121.9427822001744,1119.9596190000884,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,16,16,16,,,,,,,,,,,,,,,,,,,1158.9432043000124,1160.9434340000153,1158.9432043000124,1160.9434340000153,1160.926456300076,1158.9432043000124,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,20,20,20,,,,,,,,,,,,,,,,,,,1210.9268947001547,1212.9271946002264,1210.9268947001547,1212.9271946002264,1212.9102180001792,1210.9268947001547,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,25,25,25,,,,,,,,,,,,,,,,,,,1275.9110106001608,1277.9110617002007,1275.9110106001608,1277.9110617002007,1277.89408990019,1275.9110106001608,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,31,31,31,,,,,,,,,,,,,,,,,,,1353.89454020001,1355.8950950000435,1353.89454020001,1355.8950950000435,1355.8780577001162,1353.89454020001,,,,,,,,,,,,,1,M,1,28,r,MCK,2022_Jan_03_1813,2020.2.5,bodymapST1,59.97951103852682,"['Left Arm', 'Chest', 'Right Leg', 'Right Face']",
