runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,37.70947460003663,None,space,3.5465853000059724,37.70947460003663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,0,0,0,,,,,,,41.42553490004502,41.42553490004502,None,space,1526.6710891000694,41.42553490004502,None,1568.1200988000492,space,124.59233330003917,1568.1200988000492,None,1716.8879349000053,1718.8882015000563,1716.8879349000053,1718.8882015000563,1718.8712540999986,None,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,5,5,5,,,,,,,,,,,,,,,,,,,1781.8718971000053,1783.8719631000422,1781.8718971000053,1783.8719631000422,1783.8550919999834,1781.8718971000053,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,10,10,10,,,,,,,,,,,,,,,,,,,1846.8557825000025,1848.8558378000744,1846.8557825000025,1848.8558378000744,1848.8389031999977,1846.8557825000025,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,14,14,14,,,,,,,,,,,,,,,,,,,1898.8391165999928,1900.8396097000223,1898.8391165999928,1900.8396097000223,1900.8226341999834,1898.8391165999928,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,16,16,16,,,,,,,,,,,,,,,,,,,1924.8228418000508,1926.8228642999893,1924.8228418000508,1926.8228642999893,1926.8061678999802,1924.8228418000508,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,18,18,18,,,,,,,,,,,,,,,,,,,1950.8061798000708,1952.8066553000826,1950.8061798000708,1952.8066553000826,1952.7896957000485,1950.8061798000708,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,19,19,19,,,,,,,,,,,,,,,,,,,1963.7897771000862,1965.7900817000773,1963.7897771000862,1965.7900817000773,1965.7731393000577,1963.7897771000862,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,21,21,21,,,,,,,,,,,,,,,,,,,1989.7734846000094,1991.7736294000642,1989.7734846000094,1991.7736294000642,1991.7566649999935,1989.7734846000094,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder11.xlsx,3,0,0,0,1,0,22,22,22,,,,,,,,,,,,,,,,,,,2002.7568940999918,2004.7569248999935,2002.7568940999918,2004.7569248999935,2004.7401017000666,2002.7568940999918,,,,,,,,,,,,,,,,,,,3,F,2,17,L,SK,2021_Aug_17_1025,2020.2.5,bodymapST2,60.002940152484655,"['Abdomen', 'Chest', 'Left Face', 'Left Arm']",
