	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	3107	42	Chest	0-back Instruction		2025_Apr_09_1947	5.004217186477035	r		2.7889050003141165		ss mrs		2	f	3		
1	3107	7	Chest	Pre-Trial Jitter		2025_Apr_09_1947	9.015413019806147	r		7.806687199976295		ss mrs		2	f	3		
2	3107	44.0	Chest	pretrialfixation		2025_Apr_09_1947	1.009697719477117	r		17.07617380004376		ss mrs		2	f	3		
3	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9927762201987207	r	0.0	18.093093100003898	1.4465954001061618	ss mrs	12.5	2	f	3	32.0	
4	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9880497604608536	r	0.0	20.095472400076687	0.6967167002148926	ss mrs	25.0	2	f	3	32.0	
5	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9888636600226164	r	0.0	22.095099200028926	0.663206699769944	ss mrs	37.5	2	f	3	32.0	
6	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9885147595778108	r	0.0	24.095318900421262	0.49680939968675375	ss mrs	50.0	2	f	3	32.0	
7	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9887387598864734	r	0.0	26.095214600209147	0.6301762000657618	ss mrs	62.5	2	f	3	32.0	
8	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.98893566057086	r	0.0	28.095138600096107	0.513359600212425	ss mrs	75.0	2	f	3	32.0	
9	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9885560595430434	r	0.0	30.095348400063813	0.6002129996195436	ss mrs	87.5	2	f	3	32.0	
10	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9883271595463157	r	0.0	32.095496400259435	0.4631217001006007	ss mrs	100.0	2	f	3	32.0	
11	3107	48.0	Chest	ScoreReport		2025_Apr_09_1947	5.003857660107315	r		34.104413400404155		ss mrs		2	f	3		
12	3107	8	Chest	Post-Trial Jitter		2025_Apr_09_1947	6.995698139537126	r		39.16687310021371		ss mrs		2	f	3		
13	3107	42	Chest	0-back Instruction		2025_Apr_09_1947	5.011869919952005	r		46.18388350028545		ss mrs		2	f	3		
14	3107	7	Chest	Pre-Trial Jitter		2025_Apr_09_1947	7.004895759280771	r		51.20409670006484		ss mrs		2	f	3		
15	3107	44.0	Chest	pretrialfixation		2025_Apr_09_1947	1.00794049911201	r		58.452495499979705		ss mrs		2	f	3		
16	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9918904597871006	r	0.0	59.46898200036958	0.5966830002143979	ss mrs	12.5	2	f	3	32.0	
17	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9878845601342618	r	0.0	61.479366400279105	0.4965576999820769	ss mrs	25.0	2	f	3	32.0	
18	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9885415602475405	r	0.0	63.47901720041409	0.4507406000047922	ss mrs	37.5	2	f	3	32.0	
19	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9881626595743	r	0.0	65.47926010005176	0.39636059990152717	ss mrs	50.0	2	f	3	32.0	
20	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9881596597842872	r	0.0	67.47929779998958	0.3633103999309242	ss mrs	62.5	2	f	3	32.0	
21	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9889592602849007	r	0.0	69.47890660027042	0.5133249000646174	ss mrs	75.0	2	f	3	32.0	
22	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.986574359703809	r	0.0	71.4801390003413	0.5299678998999298	ss mrs	87.5	2	f	3	32.0	
23	3107		Chest	0-back	1.0	2025_Apr_09_1947	1.9888809598051012	r	0.0	73.47899990016595	0.5300111998803914	ss mrs	100.0	2	f	3	32.0	
24	3107	48.0	Chest	ScoreReport		2025_Apr_09_1947	5.004414760041982	r		75.48795199999586		ss mrs		2	f	3		
25	3107	8	Chest	Post-Trial Jitter		2025_Apr_09_1947	5.003797240089625	r		80.54661800013855		ss mrs		2	f	3		
26	3107	51	Chest	Expectancy		2025_Apr_09_1947	5.001161319203675	r		86.56436950014904		ss mrs		2	f	3		63.76543209876543
27	3107	45	Chest	2-back Instruction		2025_Apr_09_1947	4.9999714801087976	r		91.93190150009468		ss mrs		2	f	3		
28	3107	7	Chest	Pre-trial Jitter		2025_Apr_09_1947	9.00302156014368	r		96.93891669996083		ss mrs		2	f	3		
29	3107	44.0	Chest	pretrialfixation		2025_Apr_09_1947	0.9963431200012565	r		106.21722170012072		ss mrs		2	f	3		
30	3107		Chest	2-back	1.0	2025_Apr_09_1947	1.9889737595804036	r		107.2210328001529		ss mrs	12.5	2	f	3	48.0	
31	3107		Chest	2-back	1.0	2025_Apr_09_1947	1.9871567604131997	r		109.2302984003909		ss mrs	25.0	2	f	3	48.0	
32	3107		Chest	2-back	1.0	2025_Apr_09_1947	1.9877859596163034	r	2	111.23000190034509	0.6968975998461246	ss mrs	37.5	2	f	3	48.0	
33	3107		Chest	2-back	1.0	2025_Apr_09_1947	1.9857123605906963	r	2	113.23107710015029	0.8471270999871194	ss mrs	50.0	2	f	3	48.0	
