runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,50.363244000356644,None,space,1.5267892996780574,50.363244000356644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,0,0,0,,,,,,,51.994667700026184,51.994667700026184,None,space,15.15121420007199,51.994667700026184,None,67.1783179002814,space,1.8156760996207595,67.1783179002814,None,93.4949922002852,95.49500530026853,93.4949922002852,95.49500530026853,95.47833260009065,None,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,119.47879690025002,121.47881180001423,119.47879690025002,121.47881180001423,121.46185140032321,119.47879690025002,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,184.4626413001679,186.4626864003949,184.4626413001679,186.4626864003949,186.44563520001248,184.4626413001679,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,236.44638120010495,238.44613650022075,236.44638120010495,238.44613650022075,238.42942680045962,236.44638120010495,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,262.42990350024775,264.42960470030084,262.42990350024775,264.42960470030084,264.4129442004487,262.42990350024775,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,301.41352280043066,303.4132861001417,301.41352280043066,303.4132861001417,303.3965771002695,301.41352280043066,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,353.3972919001244,355.39698370033875,353.3972919001244,355.39698370033875,355.3803158001974,353.3972919001244,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,418.3810957004316,420.3808059003204,418.3810957004316,420.3808059003204,420.36415130039677,418.3810957004316,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,496.3650387004018,498.36507000029087,496.3650387004018,498.36507000029087,498.3480959003791,496.3650387004018,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,522.3486159001477,524.3482852000743,522.3486159001477,524.3482852000743,524.3316229004413,522.3486159001477,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,535.3320330004208,537.3317249002866,535.3320330004208,537.3317249002866,537.3150485004298,535.3320330004208,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,600.3158609000966,602.3155582002364,600.3158609000966,602.3155582002364,602.298896400258,600.3158609000966,,,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.432098765432087,617.3256865302101,,,,,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014001969713717699,None,18.39506172839506,620.2088644299656,,,,,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
stimuli/orders/stimOrder1.xlsx,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014165769796818495,None,43.51851851851852,622.4752950300463,,,3,F,1,225,L,mck,2021_Dec_14_1342,2020.2.5,bodymapST1,59.97152549835956,"['Right Arm', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01444956986233592,None,,,,,,,,,,,,
