runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,48.96757430001162,None,space,1.9735556000377983,48.96757430001162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,0,0,0,,,,,,,51.092061300063506,51.092061300063506,None,space,567.9374007000588,51.092061300063506,None,619.0628704000264,space,87.886291900184,619.0628704000264,None,726.3800681999419,728.3802736001089,726.3800681999419,728.3802736001089,728.3635039001238,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,752.3638188999612,754.363944800105,752.3638188999612,754.363944800105,754.3470580999274,752.3638188999612,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,791.3474806000013,793.3475236000959,791.3474806000013,793.3475236000959,793.3306267999578,791.3474806000013,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,6,6,6,,,,,,,,,,,,,,,,,,,804.3305226000957,806.3309585000388,804.3305226000957,806.3309585000388,806.3140863000881,804.3305226000957,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,8,8,8,,,,,,,,,,,,,,,,,,,830.3144181000534,832.3146043999586,830.3144181000534,832.3146043999586,832.297587600071,830.3144181000534,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,10,10,10,,,,,,,,,,,,,,,,,,,856.298306700075,858.2980861000251,856.298306700075,858.2980861000251,858.2811376000755,856.298306700075,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,13,13,13,,,,,,,,,,,,,,,,,,,895.2819560000207,897.2816648001317,895.2819560000207,897.2816648001317,897.2647309999447,895.2819560000207,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,15,15,15,,,,,,,,,,,,,,,,,,,921.2817192000803,923.2817905999254,921.2817192000803,923.2817905999254,923.2649280999321,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,17,17,17,,,,,,,,,,,,,,,,,,,947.2650119001046,949.2654411999974,947.2650119001046,949.2654411999974,949.2484506000765,947.2650119001046,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,22,22,22,,,,,,,,,,,,,,,,,,,1012.2490990001243,1014.2492194999941,1012.2490990001243,1014.2492194999941,1014.2322591999546,1012.2490990001243,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,32,32,32,,,,,,,,,,,,,,,,,,,1142.2328172000125,1144.2335233001504,1142.2328172000125,1144.2335233001504,1144.2165538000409,1142.2328172000125,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,3,0,0,0,2,0,38,38,38,,,,,,,,,,,,,,,,,,,1220.2174814001191,1222.2174509000033,1220.2174814001191,1222.2174509000033,1222.200467000017,1220.2174814001191,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.2011250001378,1233.2011250001378,8.148148148148152,1252.653225819813,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013240480097010732,None,18.641975308641975,1257.6358506199904,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder6.xlsx,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013972179964184761,None,70.06172839506173,1267.6367772198282,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,0,0,0,,,,,,,1274.2344837000128,1274.2344837000128,None,space,150.46757079986855,1274.2344837000128,None,,,,,,1450.735570800025,1452.7356650000438,1450.735570800025,1452.7356650000438,1452.7188774000388,None,,,,,,,,,,,0.013148480094969273,10.009796180063859,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,1476.735914299963,1478.736028400017,1476.735914299963,1478.736028400017,1478.7190857001115,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,1502.736111300066,1504.7362145001534,1502.736111300066,1504.7362145001534,1504.7192619000562,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,1580.7198982001282,1582.7201740001328,1580.7198982001282,1582.7201740001328,1582.7031851999927,1580.7198982001282,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,1632.703916599974,1634.7036931000184,1632.703916599974,1634.7036931000184,1634.6869266000576,1632.703916599974,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,1658.6874379001092,1660.6874337999616,1658.6874379001092,1660.6874337999616,1660.6704498000909,1658.6874379001092,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,1671.6700872001238,1673.6707868999802,1671.6700872001238,1673.6707868999802,1673.6538617000915,1671.6700872001238,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,1710.6542969001457,1712.654465300031,1710.6542969001457,1712.654465300031,1712.6375049001072,1710.6542969001457,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,1775.6385335000232,1777.6382971000858,1775.6385335000232,1777.6382971000858,1777.6213267000858,1775.6385335000232,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,1788.6214046999812,1790.6214435000438,1788.6214046999812,1790.6214435000438,1790.6047622000333,1788.6214046999812,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,1840.6052741000894,1842.6054225999396,1840.6052741000894,1842.6054225999396,1842.5884710999671,1840.6052741000894,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,1,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,1892.5892078999896,1894.5891682000365,1892.5892078999896,1894.5891682000365,1894.5722187999636,1892.5892078999896,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.5726863001473,1957.5726863001473,-30.12345679012344,1976.6417548197787,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013557180063799024,None,42.839506172839506,1981.3414320198353,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01381848007440567,None,54.25925925925926,1990.8251188199501,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,0,0,0,,,,,,,1998.456621899968,1998.456621899968,None,space,212.45387519989163,1998.456621899968,None,,,,,,2236.608160200063,2238.6082882001065,2236.608160200063,2238.6082882001065,2238.5914819000755,None,,,,,,,,,,,0.013589780079200864,None,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,3,3,3,,,,,,,,,,,,,,,,,,,2275.591342299944,2277.5920609000605,2275.591342299944,2277.5920609000605,2277.575134200044,2275.591342299944,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,7,7,7,,,,,,,,,,,,,,,,,,,2327.5753667999525,2329.575761700049,2327.5753667999525,2329.575761700049,2329.5588315001223,2327.5753667999525,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,8,8,8,,,,,,,,,,,,,,,,,,,2340.5587456999347,2342.5592199999373,2340.5587456999347,2342.5592199999373,2342.542272800114,2340.5587456999347,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,10,10,10,,,,,,,,,,,,,,,,,,,2366.542707100045,2368.5427207001485,2366.542707100045,2368.5427207001485,2368.5258120000362,2366.542707100045,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,11,11,11,,,,,,,,,,,,,,,,,,,2379.5260284999385,2381.526201700093,2379.5260284999385,2381.526201700093,2381.5092470000964,2379.5260284999385,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,19,19,19,,,,,,,,,,,,,,,,,,,2483.5104487999342,2485.510344099952,2483.5104487999342,2485.510344099952,2485.4933514001314,2483.5104487999342,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,25,25,25,,,,,,,,,,,,,,,,,,,2561.493963400135,2563.494274100056,2561.493963400135,2563.494274100056,2563.4772856000345,2561.493963400135,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,27,27,27,,,,,,,,,,,,,,,,,,,2587.4781134000514,2589.4775253001135,2587.4781134000514,2589.4775253001135,2589.460811600089,2587.4781134000514,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,29,29,29,,,,,,,,,,,,,,,,,,,2613.4610230999533,2615.461329099955,2613.4610230999533,2615.461329099955,2615.4443477999885,2613.4610230999533,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,37,37,37,,,,,,,,,,,,,,,,,,,2717.461817200063,2719.462096600095,2717.461817200063,2719.462096600095,2719.4451222999487,2717.461817200063,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,3,0,2,2,1,0,38,38,38,,,,,,,,,,,,,,,,,,,2730.44540029997,2732.4455190999433,2730.44540029997,2732.4455190999433,2732.4285743001383,2730.44540029997,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.4298205000814,2743.4298205000814,-39.01234567901234,2761.378758919891,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015792879974469543,None,50.0,2763.9804767200258,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder4.xlsx,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01402097987011075,None,41.54320987654321,2770.397398020141,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,0,0,0,,,,,,,2775.31249079993,2775.31249079993,None,space,129.55033449991606,2775.31249079993,None,,,,,,2920.163631200092,2922.163344300119,2920.163631200092,2922.163344300119,2922.1300413000863,None,,,,,,,,,,,0.013911679852753878,None,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,2946.130870900117,2948.1304895000067,2946.130870900117,2948.1304895000067,2948.1135327999946,2946.130870900117,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,2985.1140076001175,2987.114143199986,2985.1140076001175,2987.114143199986,2987.097184000071,2985.1140076001175,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,10,10,10,,,,,,,,,,,,,,,,,,,3050.1145130000077,3052.114613099955,3050.1145130000077,3052.114613099955,3052.097657300066,3050.1145130000077,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,12,12,12,,,,,,,,,,,,,,,,,,,3076.097441599937,3078.0981523999944,3076.097441599937,3078.0981523999944,3078.0812091000844,3076.097441599937,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,13,13,13,,,,,,,,,,,,,,,,,,,3089.0813041999936,3091.0815411999356,3089.0813041999936,3091.0815411999356,3091.064636700088,3089.0813041999936,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
stimuli/orders/stimOrder8.xlsx,3,0,3,3,3,0,15,15,15,,,,,,,,,,,,,,,,,,,3115.0651676999405,3117.0651148001198,3115.0651676999405,3117.0651148001198,3117.0481247999705,3115.0651676999405,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1133,2020.2.5,bodymapST1,59.99736012399161,"['Right Arm', 'Left Leg', 'Left Face', 'Abdomen']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3193.0485877001192,3193.0485877001192,,,,,,,,,,,,,,,,,,,,,,,,
