	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2943	42	Chest	0-back Instruction		2024_May_21_1527	5.0164087186567485	r		2.7791200000210665		SS MRS		2	m	2		
1	2943	7	Chest	Pre-Trial Jitter		2024_May_21_1527	7.007167080009822	r		7.793611400004011		SS MRS		2	m	2		
2	2943	44.0	Chest	pretrialfixation		2024_May_21_1527	0.9954699800000526	r		15.05782879999606		SS MRS		2	m	2		
3	2943		Chest	0-back	1.0	2024_May_21_1527	1.990681580035016	r	0.0	16.060260400001425	0.5633920999825932	SS MRS	12.5	2	m	2	32.0	
4	2943		Chest	0-back	1.0	2024_May_21_1527	1.987912879907526	r	0.0	18.069998599996325	0.3301442999509163	SS MRS	25.0	2	m	2	32.0	
5	2943		Chest	0-back	1.0	2024_May_21_1527	1.988748079922516	r	0.0	20.069573100015987	0.26734929997473955	SS MRS	37.5	2	m	2	32.0	
6	2943		Chest	0-back	1.0	2024_May_21_1527	1.9889878800022416	r	0.0	22.069504700019024	0.1471789000206627	SS MRS	50.0	2	m	2	32.0	
7	2943		Chest	0-back	0.0	2024_May_21_1527	1.9892552800592966	r		24.069406600028742		SS MRS	50.0	2	m	2	32.0	
8	2943		Chest	0-back	1.0	2024_May_21_1527	1.9885739799938165	r	0	26.069770900008734	0.29701820004265755	SS MRS	62.5	2	m	2	32.0	
9	2943		Chest	0-back	1.0	2024_May_21_1527	1.9879861800000072	r	0	28.07009630004177	0.23032070003682747	SS MRS	75.0	2	m	2	32.0	
10	2943		Chest	0-back	0.0	2024_May_21_1527	1.987890479969792	r		30.070173000043724		SS MRS	75.0	2	m	2	32.0	
11	2943	48.0	Chest	ScoreReport		2024_May_21_1527	5.013038859935477	r		32.08262060000561		SS MRS		2	m	2		
12	2943	8	Chest	Post-Trial Jitter		2024_May_21_1527	4.9997434199322015	r		37.139317099994514		SS MRS		2	m	2		
13	2943	42	Chest	0-back Instruction		2024_May_21_1527	4.994519959902391	r		42.15865220001433		SS MRS		2	m	2		
14	2943	7	Chest	Pre-Trial Jitter		2024_May_21_1527	9.003509479982313	r		47.16259080002783		SS MRS		2	m	2		
15	2943	44.0	Chest	pretrialfixation		2024_May_21_1527	0.9971412800368853	r		56.424157900037244		SS MRS		2	m	2		
16	2943		Chest	0-back	1.0	2024_May_21_1527	1.9909978799987584	r	0.0	57.42727200000081	0.5138498999876902	SS MRS	12.5	2	m	2	32.0	
17	2943		Chest	0-back	1.0	2024_May_21_1527	1.987708679982461	r	0.0	59.4372669000295	0.43037670000921935	SS MRS	25.0	2	m	2	32.0	
18	2943		Chest	0-back	1.0	2024_May_21_1527	1.9891204800223932	r	0.0	61.436595000035595	0.2845110999769531	SS MRS	37.5	2	m	2	32.0	
19	2943		Chest	0-back	1.0	2024_May_21_1527	1.9892249799449928	r	0.0	63.43656010000268	0.3133900999673642	SS MRS	50.0	2	m	2	32.0	
20	2943		Chest	0-back	1.0	2024_May_21_1527	1.9893839800497517	r	0.0	65.43648680002661	0.23434070002986118	SS MRS	62.5	2	m	2	32.0	
21	2943		Chest	0-back	1.0	2024_May_21_1527	1.9893537800526246	r	0.0	67.43652960000327	0.2636585999862291	SS MRS	75.0	2	m	2	32.0	
22	2943		Chest	0-back	1.0	2024_May_21_1527	1.989317980071064	r	0.0	69.43657940003322	0.30009690002771094	SS MRS	87.5	2	m	2	32.0	
23	2943		Chest	0-back	1.0	2024_May_21_1527	1.98912407993339	r	0.0	71.43669750000117	0.31364840001333505	SS MRS	100.0	2	m	2	32.0	
24	2943	48.0	Chest	ScoreReport		2024_May_21_1527	5.00453967996873	r		73.44572600000538		SS MRS		2	m	2		
25	2943	8	Chest	Post-Trial Jitter		2024_May_21_1527	9.000232319987845	r		78.5062978999922		SS MRS		2	m	2		
26	2943	51	Chest	Expectancy		2024_May_21_1527	5.006990079884417	r		88.66954690002603	3.550349200027995	SS MRS		2	m	2		35.61728395061728
27	2943	45	Chest	2-back Instruction		2024_May_21_1527	5.007376219960861	r		94.06114290002733		SS MRS		2	m	2		
28	2943	7	Chest	Pre-trial Jitter		2024_May_21_1527	5.0034443799522705	r		99.07985989999725		SS MRS		2	m	2		
29	2943	44.0	Chest	pretrialfixation		2024_May_21_1527	1.0032739199814387	r		104.39661070000147		SS MRS		2	m	2		
30	2943		Chest	2-back	0.0	2024_May_21_1527	1.9902717799996026	r	0.0	105.4115068000392	0.5969123000395484	SS MRS	0.0	2	m	2	48.5	
31	2943		Chest	2-back	1.0	2024_May_21_1527	1.9883603800553828	r		107.42082260001916		SS MRS	12.5	2	m	2	48.5	
32	2943		Chest	2-back	1.0	2024_May_21_1527	1.9886290799477138	r	2	109.42071470001247	0.613828600035049	SS MRS	25.0	2	m	2	48.5	
33	2943		Chest	2-back	1.0	2024_May_21_1527	1.9875161799718626	r	0	111.42129110003589	0.717933300009463	SS MRS	37.5	2	m	2	48.5	
34	2943		Chest	2-back	1.0	2024_May_21_1527	1.9878771800431423	r	2	113.42114610003773	0.7803905999753624	SS MRS	50.0	2	m	2	48.5	
35	2943		Chest	2-back	1.0	2024_May_21_1527	1.9866434799623676	r	2	115.42177390004508	0.48045319999800995	SS MRS	62.5	2	m	2	48.5	
36	2943		Chest	2-back	1.0	2024_May_21_1527	1.9877922799205408	r	2	117.4212317999918	0.49708729999838397	SS MRS	75.0	2	m	2	48.5	
37	2943		Chest	2-back	1.0	2024_May_21_1527	1.9875037799938582	r	0	119.42140120000113	0.3637106999522075	SS MRS	87.5	2	m	2	48.5	
38	2943	48.0	Chest	ScoreReport		2024_May_21_1527	5.012356459919829	r		121.43400040001143		SS MRS		2	m	2		
39	2943	8	Chest	Post-trial Jitter		2024_May_21_1527	5.001253520022146	r		126.4896217000205		SS MRS		2	m	2		
40	2943	20	Chest	PainBinary		2024_May_21_1527	5.003877960029058	r		131.5050423000357	2.050420599989593	SS MRS		2	m	2		1.0
41	2943	21	Chest	IntensityRating		2024_May_21_1527	5.011450160003733	r		136.52629940002225	3.366923100023996	SS MRS		2	m	2		37.71604938271605
42	2943	23	Chest	DistractBinary		2024_May_21_1527	5.0050547599676065	r		141.55456110002706	2.3836449999944307	SS MRS		2	m	2		1.0
43	2943	9	Chest	Post-Q-Jitter		2024_May_21_1527	4.994806780072395	r		146.55973310000263		SS MRS		2	m	2		
44	2943	51	Chest	Expectancy		2024_May_21_1527	5.015452359977644	r		152.07445310003823	2.400262799987104	SS MRS		2	m	2		34.81481481481482
45	2943	45	Chest	2-back Instruction		2024_May_21_1527	5.00692601990886	r		157.47880290000467		SS MRS		2	m	2		
