	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.7878211999777704	5.015481500013266		Left Face	49.0	Regulation Instruction	
1	12.879240599984769	12.931594340014271		Left Face	49.0	Regulation Phase	5.0
2	30.822374299983494	5.012951860029716	15.493827160493826	Left Face	49.0	Intensity Rating	5.0
3	40.88850110000931	12.946864239987917		Left Face	49.0	Regulation Phase	5.0
4	56.839258300024085	5.012892459984869	17.098765432098766	Left Face	49.0	Intensity Rating	3.0
5	68.9074553999817	12.959442440012936		Left Face	49.0	Regulation Phase	7.0
6	86.8732385999756	5.012053960002959	15.740740740740744	Left Face	49.0	Intensity Rating	5.0
7	96.92644110001856	12.955212079978082		Left Face	49.0	Regulation Phase	5.0
8	116.89027400000487	5.011716160108335	18.88888888888889	Left Face	49.0	Intensity Rating	7.0
9	124.94004020001739	12.978485880012158		Left Face	49.0	Regulation Phase	3.0
10	142.9233165999758	5.012851660081651	20.061728395061728	Left Face	49.0	Intensity Rating	5.0
11	152.9751033000066	12.95878738007741		Left Face	49.0	Regulation Phase	5.0
12	172.9403548000264	5.012879860063549	19.5679012345679	Left Face	49.0	Intensity Rating	7.0
13	181.00302240002202	12.953395480057225		Left Face	49.0	Regulation Phase	3.0
14	196.97434499999508	5.011698360089213	18.703703703703702	Left Face	49.0	Intensity Rating	3.0
15	209.02855290001025	12.952798579994123		Left Face	49.0	Regulation Phase	7.0
16	226.98932380002225	5.015607859997544	17.530864197530864	Left Face	49.0	Intensity Rating	5.0
17	237.04707019997295	12.949610779993236		Left Face	49.0	Regulation Phase	5.0
18	255.00855620001676	5.01090946001932	20.432098765432098	Left Face	49.0	Intensity Rating	5.0
19	265.0529187999782	12.955044520029332		Left Face	49.0	Regulation Phase	5.0
20	285.0254496000125	5.010943959990982	21.23456790123457	Left Face	49.0	Intensity Rating	7.0
21	293.0789226000197	12.953493280045222		Left Face	49.0	Regulation Phase	3.0
22	309.0415818999754	5.012334759987425	22.037037037037035	Left Face	49.0	Intensity Rating	3.0
23	321.1062401999952	12.94928073999472		Left Face	49.0	Regulation Phase	7.0
24	341.05850669997744	5.012438059959095	23.271604938271608	Left Face	49.0	Intensity Rating	7.0
25	349.1301728999824	12.935138839995489		Left Face	49.0	Regulation Phase	3.0
26	365.0755179999978	5.012077360006515	19.38271604938272	Left Face	49.0	Intensity Rating	3.0
27	377.1319804000086	12.948729679977987		Left Face	49.0	Regulation Phase	7.0
28	395.0925348000019	5.01192225998966	19.320987654320987	Left Face	49.0	Intensity Rating	5.0
29	405.1594498999766	12.960912040027324		Left Face	49.0	Regulation Phase	5.0
30	425.12661199999275	5.010939660016447	20.432098765432098	Left Face	49.0	Intensity Rating	7.0
31	433.18275899998844	12.948155379970558		Left Face	49.0	Regulation Phase	3.0
32	449.1435913000023	5.0109932600171305	23.45679012345679	Left Face	49.0	Intensity Rating	3.0
33	Comfort Rating:	27.777777777777786					
34	Valence Rating:	-59.50617283950617					
35	Intensity Rating:	26.419753086419757					
36	Pain Avoidance Rating:	22.839506172839506					
37	Body Relaxation Rating:	66.72839506172839					
38	TaskAttention Rating:	84.69135802469135					
39	Boredom Rating:	6.358024691358022					
40	Pain Alertnessance Rating:	54.93827160493828					
41	Positive Thoughts Rating:	62.09876543209879					
42	Negative Thoughts Rating:	-53.58024691358025					
43	Self-Thoughts Rating:	-33.82716049382715					
44	Other People Thoughts Rating:	-80.74074074074073					
45	Clear and Vivid Imagery Rating:	-78.39506172839506					
46	Presentness Thoughts Rating:	73.9506172839506					
47	2.7663667000015266	5.014397099963389		Right Leg	49.0	Regulation Instruction	
48	12.816708599973936	12.961740179976914		Right Leg	49.0	Regulation Phase	5.0
49	30.783266099984758	5.012882160022855	24.629629629629633	Right Leg	49.0	Intensity Rating	5.0
50	40.84201969997957	12.961572479980532		Right Leg	49.0	Regulation Phase	5.0
51	60.81719189998694	5.012182959995698	24.19753086419753	Right Leg	49.0	Intensity Rating	7.0
52	68.8667975999997	12.962528380041476		Right Leg	49.0	Regulation Phase	3.0
53	86.83420819998719	5.0118908600416034	27.469135802469136	Right Leg	49.0	Intensity Rating	5.0
54	96.8809193999623	12.95140081999125		Right Leg	49.0	Regulation Phase	5.0
55	114.85123629996087	5.0117019600002095	23.641975308641975	Right Leg	49.0	Intensity Rating	5.0
56	124.92042639997089	12.939502139983233		Right Leg	49.0	Regulation Phase	5.0
57	140.86830579995876	5.011312960006762	22.469135802469133	Right Leg	49.0	Intensity Rating	3.0
58	152.91767860000255	12.962128480023239		Right Leg	49.0	Regulation Phase	7.0
59	168.8852938999771	5.011137860012241	20.925925925925924	Right Leg	49.0	Intensity Rating	3.0
60	180.92747269995743	12.97633242001757		Right Leg	49.0	Regulation Phase	7.0
61	200.91851789999055	5.0120715600205585	21.296296296296294	Right Leg	49.0	Intensity Rating	7.0
62	208.98887749999994	12.937333039997611		Right Leg	49.0	Regulation Phase	3.0
63	226.9353548999643	5.012044860050082	23.76543209876543	Right Leg	49.0	Intensity Rating	5.0
64	237.02397380000912	12.917648400063626		Right Leg	49.0	Regulation Phase	5.0
65	252.9524188999785	5.011704759963322	22.65432098765432	Right Leg	49.0	Intensity Rating	3.0
66	265.0046158999903	12.956845080072526		Right Leg	49.0	Regulation Phase	7.0
67	284.96943940001074	5.011513860023115	23.45679012345679	Right Leg	49.0	Intensity Rating	7.0
68	293.0198105999734	12.960262679960579		Right Leg	49.0	Regulation Phase	3.0
69	308.9864362999797	5.011300060024951	18.51851851851852	Right Leg	49.0	Intensity Rating	3.0
70	321.07432569999946	12.918375900015235		Right Leg	49.0	Regulation Phase	7.0
71	341.003505199973	5.011080760043114	17.901234567901238	Right Leg	49.0	Intensity Rating	7.0
72	349.0448454999714	12.96113301999867		Right Leg	49.0	Regulation Phase	3.0
73	369.0204502000124	5.010890659992583	19.444444444444446	Right Leg	49.0	Intensity Rating	7.0
74	377.0910689999582	12.935863039980177		Right Leg	49.0	Regulation Phase	3.0
75	397.0374984999653	5.010715260053985	19.259259259259256	Right Leg	49.0	Intensity Rating	7.0
76	405.0835734999855	12.951327419956215		Right Leg	49.0	Regulation Phase	3.0
77	425.0535601999727	5.01259126001969	18.45679012345679	Right Leg	49.0	Intensity Rating	7.0
78	433.1131608999567	12.959280980052426		Right Leg	49.0	Regulation Phase	3.0
79	451.08755719999317	5.011470059980638	17.469135802469136	Right Leg	49.0	Intensity Rating	5.0
80	Comfort Rating:	19.506172839506178					
81	Valence Rating:	-58.888888888888886					
82	Intensity Rating:	23.76543209876543					
83	Pain Avoidance Rating:	32.28395061728395					
84	Body Relaxation Rating:	56.23456790123457					
85	TaskAttention Rating:	80.49382716049384					
86	Boredom Rating:	11.296296296296294					
87	Pain Alertnessance Rating:	58.765432098765416					
88	Positive Thoughts Rating:	37.77777777777774					
89	Negative Thoughts Rating:	-49.01234567901235					
90	Self-Thoughts Rating:	-47.53086419753087					
91	Other People Thoughts Rating:	-86.79012345679013					
92	Clear and Vivid Imagery Rating:	52.46913580246914					
93	Presentness Thoughts Rating:	61.358024691358025					
