	SID	date	gender	session	handedness	scanner	onset	duration	repetition	rating	body_site	keys	temperature	conditionrt	mouseclick	biopac_channel	condition	rt	value
0	99	2022_Sep_08_0812	m	99	r	MS	0.036560700042173266	5.023309100186452								198	Instructions		
1	99	2022_Sep_08_0812	m	99	r	MS	5.514735999982804	2.0609840501565486								8	Cue		
2	99	2022_Sep_08_0812	m	99	r	MS	7.60552729992196	1.015937200281769								9	Pre-Jitter		
3	99	2022_Sep_08_0812	m	99	r	MS	8.633471800014377	1.05944860028103			Right Arm		48.0			20	Heat-Stimulation		
4	99	2022_Sep_08_0812	m	99	r	MS	9.699885700130835	1.0587555000092834								10	Mid-Jitter		
5	99	2022_Sep_08_0812	m	99	r	MS	10.799211400095373	0.8247004498261958								42	PainBinary		-1.0
6	99	2022_Sep_08_0812	m	99	r	MS	21.637921400135383	1.0118783004581928								11	Post-Q-Jitter		
7	99	2022_Sep_08_0812	m	99	r	MS	23.112902600085363	2.0633426499553025								8	Cue		
8	99	2022_Sep_08_0812	m	99	r	MS	25.19993120012805	1.0553583002183586								9	Pre-Jitter		
9	99	2022_Sep_08_0812	m	99	r	MS	26.26537370006554	1.0247938001994044			Right Arm		48.5			20	Heat-Stimulation		
10	99	2022_Sep_08_0812	m	99	r	MS	27.29957460006699	1.0578603001777083								10	Mid-Jitter		
11	99	2022_Sep_08_0812	m	99	r	MS	28.404956999933347	0.8467322499491274								42	PainBinary		1.0
12	99	2022_Sep_08_0812	m	99	r	MS	29.299652100075036	0.8245696497615427								40	IntensityRating		2.0
13	99	2022_Sep_08_0812	m	99	r	MS	30.14833420002833	0.8293159999884665								44	ToleranceRating		-1.0
14	99	2022_Sep_08_0812	m	99	r	MS	31.012822899967432	1.0669066002592444								11	Post-Q-Jitter		
15	99	2022_Sep_08_0812	m	99	r	MS	32.15551259997301	0.8487535498570651								41	ComfortRating		-21.0
16	99	2022_Sep_08_0812	m	99	r	MS	33.082570699974895	0.8260285500437021								39	ValenceRating		61.0
17	99	2022_Sep_08_0812	m	99	r	MS	33.97348099993542	0.8433480500243604								41	IntensityRating		87.0
18	99	2022_Sep_08_0812	m	99	r	MS	34.87830400001258	0.8368620499968529								200	AvoidanceRating		88.0
19	99	2022_Sep_08_0812	m	99	r	MS	35.770350200124085	0.851926650153473								201	RelaxationRating		-7.0
20	99	2022_Sep_08_0812	m	99	r	MS	36.667191999964416	0.8250136496499181								202	AttentionRating		-4.0
21	99	2022_Sep_08_0812	m	99	r	MS	37.53985540010035	0.8474522500764579								203	BoredomRating		33.0
22	99	2022_Sep_08_0812	m	99	r	MS	38.43956939992495	0.8473190499935299								204	AlertnessRating		-84.0
23	99	2022_Sep_08_0812	m	99	r	MS	39.33724580006674	0.8512946497648954								205	PosThxRating		-54.0
24	99	2022_Sep_08_0812	m	99	r	MS	40.23611510009505	0.8508332497440279								206	NegThxRating		-8.0
25	99	2022_Sep_08_0812	m	99	r	MS	41.128619299968705	0.8337419496383518								207	SelfRating		-11.0
26	99	2022_Sep_08_0812	m	99	r	MS	42.006927100010216	0.8435670498292893								208	OtherRating		-89.0
27	99	2022_Sep_08_0812	m	99	r	MS	42.90809980011545	0.8408947500865906								205	ImageryRating		87.0
28	99	2022_Sep_08_0812	m	99	r	MS	43.81191510008648	0.8336377497762442								210	PresentRating		-37.0
