	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.767435999994632	5.009712500002934		Left Face	49.0	Experience Instruction	
1	14.82304060000024	12.941726530007145		Left Face	49.0	Experience Phase	7.0
2	34.77784559999418	5.016088809999928	22.40740740740741	Left Face	49.0	Intensity Rating	7.0
3	42.831891899993934	12.957887730000948		Left Face	49.0	Experience Phase	3.0
4	60.7947159999967	5.01622390999546	22.530864197530864	Left Face	49.0	Intensity Rating	5.0
5	70.84882169999764	12.957907629999681		Left Face	49.0	Experience Phase	5.0
6	88.81164629999694	5.016180309998163	20.679012345679013	Left Face	49.0	Intensity Rating	5.0
7	98.9015672999958	12.91956905000552		Left Face	49.0	Experience Phase	5.0
8	114.83025889999408	5.012760610006808	26.60493827160494	Left Face	49.0	Intensity Rating	3.0
9	126.87982589999592	12.963611629995285		Left Face	49.0	Experience Phase	7.0
10	144.8472741000005	5.012591610007803	23.703703703703706	Left Face	49.0	Intensity Rating	5.0
11	154.89217979999376	12.956087819999084		Left Face	49.0	Experience Phase	5.0
12	172.8625724999947	5.01607671000238	22.901234567901234	Left Face	49.0	Intensity Rating	5.0
13	Comfort Rating:	25.555555555555557					
14	Valence Rating:	-52.46913580246914					
15	Intensity Rating:	35.8641975308642					
16	Pain Avoidance Rating:	0.0					
17	Body Relaxation Rating:	78.39506172839506					
18	TaskAttention Rating:	100.0					
19	Boredom Rating:	0.0					
20	Pain Alertnessance Rating:	-100.0					
21	Positive Thoughts Rating:	84.44444444444443					
22	Negative Thoughts Rating:	-61.60493827160494					
23	Self-Thoughts Rating:	31.481481481481495					
24	Other People Thoughts Rating:	-43.95061728395061					
25	Clear and Vivid Imagery Rating:	-31.975308641975303					
26	Presentness Thoughts Rating:	100.0					
27	2.7642874000011943	5.009036700001161		Left Face	44.0	Experience Instruction	
28	14.815239800002018	12.949752029991942		Left Face	44.0	Experience Phase	7.0
29	34.77411650000431	5.016134409997903	14.320987654320986	Left Face	44.0	Intensity Rating	7.0
30	42.82957429999806	12.954858029996103		Left Face	44.0	Experience Phase	3.0
31	62.790955600001325	5.016147210000781	14.50617283950617	Left Face	44.0	Intensity Rating	7.0
32	70.84613879999961	12.955686929999501		Left Face	44.0	Experience Phase	3.0
33	86.80984020000324	5.012154110008851	14.691358024691356	Left Face	44.0	Intensity Rating	3.0
34	98.85105050000129	12.979642819991568		Left Face	44.0	Experience Phase	7.0
35	116.84289929999795	5.013179410001612	10.925925925925924	Left Face	44.0	Intensity Rating	5.0
36	126.88432979999925	12.963782220009307		Left Face	44.0	Experience Phase	5.0
37	146.85955529999774	5.0138474099949235	11.296296296296294	Left Face	44.0	Intensity Rating	7.0
38	154.90788099999918	12.950509120004426		Left Face	44.0	Experience Phase	3.0
39	170.87737339999876	5.012024310002744	10.925925925925924	Left Face	44.0	Intensity Rating	3.0
40	Comfort Rating:	58.39506172839506					
41	Valence Rating:	-96.29629629629629					
42	Intensity Rating:	4.444444444444443					
43	Pain Avoidance Rating:	0.0					
44	Body Relaxation Rating:	96.79012345679011					
45	TaskAttention Rating:	99.19753086419753					
46	Boredom Rating:	0.0					
47	Pain Alertnessance Rating:	-36.419753086419746					
48	Positive Thoughts Rating:	100.0					
49	Negative Thoughts Rating:	-100.0					
50	Self-Thoughts Rating:	41.358024691358					
51	Other People Thoughts Rating:	-100.0					
52	Clear and Vivid Imagery Rating:	-100.0					
53	Presentness Thoughts Rating:	41.358024691358					
