	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.7735794000327587	5.008630500175059		Left Face	49.0	Experience Instruction	
1	12.831914500333369	12.934093160089105		Left Face	49.0	Experience Phase	5.0
2	30.7834089002572	5.01544222002849	35.0	Left Face	49.0	Intensity Rating	5.0
3	40.85222340002656	12.943988979794085		Left Face	49.0	Experience Phase	5.0
4	58.801305800210685	5.013396319933236	34.629629629629626	Left Face	49.0	Intensity Rating	5.0
5	68.91674280026928	12.898824440315366		Left Face	49.0	Experience Phase	5.0
6	84.81832720013335	5.013160720001906	34.444444444444436	Left Face	49.0	Intensity Rating	3.0
7	96.86879460001364	12.961901659611613		Left Face	49.0	Experience Phase	7.0
8	112.83542590029538	5.0128075196407735	34.50617283950617	Left Face	49.0	Intensity Rating	3.0
9	124.91184090031311	12.926324380096048		Left Face	49.0	Experience Phase	7.0
10	140.85262650018558	5.012251220177859	36.48148148148149	Left Face	49.0	Intensity Rating	3.0
11	152.9291936000809	12.92545458022505		Left Face	49.0	Experience Phase	7.0
12	168.8695422001183	5.012244819663465	33.888888888888886	Left Face	49.0	Intensity Rating	3.0
13	180.9455935000442	12.926522680558264		Left Face	49.0	Experience Phase	7.0
14	200.8847150001675	5.0158683196641505	36.91358024691358	Left Face	49.0	Intensity Rating	7.0
15	208.9727151002735	12.92280470021069		Left Face	49.0	Experience Phase	3.0
16	228.90383550012484	5.011493819765747	36.54320987654321	Left Face	49.0	Intensity Rating	7.0
17	236.96350440010428	12.94172395952046		Left Face	49.0	Experience Phase	3.0
18	254.92085170000792	5.0112979197874665	37.34567901234567	Left Face	49.0	Intensity Rating	5.0
19	264.99283580016345	12.933572380337864		Left Face	49.0	Experience Phase	5.0
20	280.9376403000206	5.011494820006192	36.48148148148149	Left Face	49.0	Intensity Rating	3.0
21	293.0125822001137	12.92791128018871		Left Face	49.0	Experience Phase	7.0
22	308.95447550015524	5.011640420183539	37.098765432098766	Left Face	49.0	Intensity Rating	3.0
23	321.0007482999936	12.952117640525103		Left Face	49.0	Experience Phase	7.0
24	340.97072920016944	5.012979220133275	37.592592592592595	Left Face	49.0	Intensity Rating	7.0
25	349.0385448001325	12.943710880354047		Left Face	49.0	Experience Phase	3.0
26	368.98818980017677	5.012000119779259	37.96296296296296	Left Face	49.0	Intensity Rating	7.0
