runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,16.281607600394636,None,space,1.3705388996750116,16.281607600394636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,0,0,0,,,,,,,17.75107300002128,17.75107300002128,None,space,302.55642049992457,17.75107300002128,None,320.33720550034195,space,1.3790146000683308,320.33720550034195,None,339.0877072000876,341.08772530034184,339.0877072000876,341.08772530034184,341.0706994002685,None,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,365.0709522003308,367.071247600019,365.0709522003308,367.071247600019,367.0542721999809,365.0709522003308,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,430.0547904004343,432.05518520018086,430.0547904004343,432.05518520018086,432.0382158001885,430.0547904004343,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,482.038693100214,484.0390051002614,482.038693100214,484.0390051002614,484.02201050007716,482.038693100214,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,508.0223032999784,510.0224633002654,508.0223032999784,510.0224633002654,510.005591200199,508.0223032999784,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,547.0060020000674,549.0062554003671,547.0060020000674,549.0062554003671,548.9892950002104,547.0060020000674,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,598.9898164002225,600.9900008002296,598.9898164002225,600.9900008002296,600.973096600268,598.9898164002225,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,663.9737140000798,665.9740207004361,663.9737140000798,665.9740207004361,665.9570236001164,663.9737140000798,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,741.9577652001753,743.9580375002697,741.9577652001753,743.9580375002697,743.9410024001263,741.9577652001753,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1216,2020.2.5,bodymapST1,59.9993038630788,"['Right Face', 'Left Arm', 'Left Leg']",
