runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,17.837846100330353,None,space,1.3843704997561872,17.837846100330353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,0,0,0,,,,,,,19.3680111002177,19.3680111002177,None,space,744.542787599843,19.3680111002177,None,763.9569364003837,space,66.26591039961204,763.9569364003837,None,843.5910216001794,None,843.5910216001794,None,,,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,2,2,2,,,,,,,,,,,,,,,,,,,869.591202000156,None,869.591202000156,None,856.5907815000974,None,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,5,5,5,,,,,,,,,,,,,,,,,,,908.5913629001006,None,908.5913629001006,None,895.5913559002802,895.5913559002802,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,921.5914660999551,921.5914660999551,921.5914660999551,921.5914660999551,,,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,947.5916218003258,None,947.5916218003258,None,934.592013400048,None,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,10,10,10,,,,,,,,,,,,,,,,,,,973.591690600384,None,973.591690600384,None,960.592119500041,None,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,13,13,13,,,,,,,,,,,,,,,,,,,1012.592195500154,None,1012.592195500154,None,999.592134500388,999.592134500388,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,15,15,15,,,,,,,,,,,,,,,,,,,1038.592059600167,None,1038.592059600167,None,1025.5926223001443,None,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,17,17,17,,,,,,,,,,,,,,,,,,,1064.5929356999695,None,1064.5929356999695,None,1051.5925055001862,None,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,22,22,22,,,,,,,,,,,,,,,,,,,1129.5931437001564,None,1129.5931437001564,None,1116.5930483001284,1116.5930483001284,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,32,32,32,,,,,,,,,,,,,,,,,,,1259.593988200184,None,1259.593988200184,None,1246.5940819000825,1246.5940819000825,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,3,0,0,0,3,0,38,38,38,,,,,,,,,,,,,,,,,,,1337.595798900351,None,1337.595798900351,None,1324.5946812001057,1324.5946812001057,,,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.5944761000574,None,0.49382716049382225,1371.107023050543,,,,,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011420849710702896,10.006327249575406,0.0,1376.8230427503586,,,,,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
stimuli/orders/stimOrder8.xlsx,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01201734971255064,None,50.0,1380.073478450533,,,2,M,1,2,r,MS,2021_May_03_1136,2020.2.5,bodymap1,60.00718873432025,"['Right Arm', 'Left Face', 'Right Face', 'Left Arm']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011657049413770437,None,,,,,,,,,,,,
