	SID	date	sex	session	handedness	scanner	onset	duration	repetition	rating	body_site	keys	temperature	conditionrt	mouseclick	biopac_channel	condition	rt	value
0	2428	2022_Nov_15_1243	m	1	r	MS MH	2.7748651999863796	5.007937953050714								19	Instructions		
1	2428	2022_Nov_15_1243	m	1	r	MS MH	8.63688370003365	2.0071066201780923								6	Cue		
2	2428	2022_Nov_15_1243	m	1	r	MS MH	10.651623899990227	3.99475341005018								7	Pre-Jitter		
3	2428	2022_Nov_15_1243	m	1	r	MS MH	14.725145699980203	15.014547860017046			Left Face		48.0			11	Heat-Stimulation		
4	2428	2022_Nov_15_1243	m	1	r	MS MH	29.809637600032147	7.01238656003261								8	Mid-Jitter		
5	2428	2022_Nov_15_1243	m	1	r	MS MH	36.83519240003079	5.011428620025981								20	PainBinary	1.2333412999869324	1.0
6	2428	2022_Nov_15_1243	m	1	r	MS MH	41.868584399984684	5.011429420032073								21	IntensityRating	3.583325599960517	46.2962962962963
7	2428	2022_Nov_15_1243	m	1	r	MS MH	46.89891879999777	5.000870220013894								22	ToleranceRating	2.0835898999939673	-1.0
8	2428	2022_Nov_15_1243	m	1	r	MS MH	51.90449109999463	7.006489409948699								9	Post-Q-Jitter		
9	2428	2022_Nov_15_1243	m	1	r	MS MH	59.529686100024264	2.005962880095467								6	Cue		
10	2428	2022_Nov_15_1243	m	1	r	MS MH	61.53481600002851	7.996025810018182								7	Pre-Jitter		
11	2428	2022_Nov_15_1243	m	1	r	MS MH	69.57948920002673	15.00691584002925			Left Face		47.5			11	Heat-Stimulation		
12	2428	2022_Nov_15_1243	m	1	r	MS MH	84.66246469999896	5.007842559949495								8	Mid-Jitter		
13	2428	2022_Nov_15_1243	m	1	r	MS MH	89.68670820002444	5.009512519987766								20	PainBinary	3.0192197999567725	1.0
14	2428	2022_Nov_15_1243	m	1	r	MS MH	94.71901430003345	5.011642320081592								21	IntensityRating	1.9025514000095427	45.0
15	2428	2022_Nov_15_1243	m	1	r	MS MH	99.74979939998593	5.000206020020414								22	ToleranceRating	2.267017699952703	-1.0
16	2428	2022_Nov_15_1243	m	1	r	MS MH	104.75528129999293	5.006003109971061								9	Post-Q-Jitter		
17	2428	2022_Nov_15_1243	m	1	r	MS MH	111.21947710000677	2.010383780230768								6	Cue		
18	2428	2022_Nov_15_1243	m	1	r	MS MH	113.23532460001297	5.996067009982653								7	Pre-Jitter		
19	2428	2022_Nov_15_1243	m	1	r	MS MH	119.27196580002783	15.006340630061459			Left Face		47.0			11	Heat-Stimulation		
20	2428	2022_Nov_15_1243	m	1	r	MS MH	134.36228020000271	5.0092268599546514								8	Mid-Jitter		
21	2428	2022_Nov_15_1243	m	1	r	MS MH	139.3875189999817	5.008882819965947								20	PainBinary	1.1686039000051096	1.0
22	2428	2022_Nov_15_1243	m	1	r	MS MH	144.41946439997992	5.0117559200152755								21	IntensityRating	4.450036900001578	31.728395061728392
23	2428	2022_Nov_15_1243	m	1	r	MS MH	149.45002839999506	5.000730820000172								22	ToleranceRating	1.9669881999725476	1.0
24	2428	2022_Nov_15_1243	m	1	r	MS MH	154.45569189998787	5.006189109932166								9	Post-Q-Jitter		
25	2428	2022_Nov_15_1243	m	1	r	MS MH	160.10081030003494	1.9990781901869923								6	Cue		
26	2428	2022_Nov_15_1243	m	1	r	MS MH	162.1022735000006	7.996531910030171								7	Pre-Jitter		
27	2428	2022_Nov_15_1243	m	1	r	MS MH	170.13958760001697	15.005451030039694			Left Face		47.0			11	Heat-Stimulation		
28	2428	2022_Nov_15_1243	m	1	r	MS MH	185.2307606000104	7.006661860039458								8	Mid-Jitter		
29	2428	2022_Nov_15_1243	m	1	r	MS MH	192.25476480001817	5.008796020003501								20	PainBinary	2.449992800015025	1.0
30	2428	2022_Nov_15_1243	m	1	r	MS MH	197.2866183000151	5.011872919974849								21	IntensityRating	2.8166269999928772	37.34567901234567
31	2428	2022_Nov_15_1243	m	1	r	MS MH	202.31705840001814	5.001184819964692								22	ToleranceRating		-1.0
32	2428	2022_Nov_15_1243	m	1	r	MS MH	207.32221200002823	7.007577610027511								9	Post-Q-Jitter		
33	2428	2022_Nov_15_1243	m	1	r	MS MH	215.68147930002306	2.0052594203152694								6	Cue		
34	2428	2022_Nov_15_1243	m	1	r	MS MH	217.68627990002278	3.9962849100120366								7	Pre-Jitter		
35	2428	2022_Nov_15_1243	m	1	r	MS MH	221.7276339000091	15.013752540049609			Left Face		46.5			11	Heat-Stimulation		
36	2428	2022_Nov_15_1243	m	1	r	MS MH	236.81248999998206	5.010899860004429								8	Mid-Jitter		
37	2428	2022_Nov_15_1243	m	1	r	MS MH	241.83835859998362	5.009295420022681								20	PainBinary	2.7166395999956876	1.0
38	2428	2022_Nov_15_1243	m	1	r	MS MH	246.87033609999344	5.01211362000322								21	IntensityRating	2.833407600002829	31.11111111111111
39	2428	2022_Nov_15_1243	m	1	r	MS MH	251.9010045999894	5.000916620017961								22	ToleranceRating	1.1836542999953963	1.0
40	2428	2022_Nov_15_1243	m	1	r	MS MH	256.90676139999414	5.006129610002972								9	Post-Q-Jitter		
41	2428	2022_Nov_15_1243	m	1	r	MS MH	262.55834550003055	2.002750490210019								6	Cue		
42	2428	2022_Nov_15_1243	m	1	r	MS MH	264.56935980002163	3.997736610006541								7	Pre-Jitter		
43	2428	2022_Nov_15_1243	m	1	r	MS MH	268.6136293000309	15.009392540028784			Left Face		46.5			11	Heat-Stimulation		
44	2428	2022_Nov_15_1243	m	1	r	MS MH	283.69671109999763	7.010103859996889								8	Mid-Jitter		
45	2428	2022_Nov_15_1243	m	1	r	MS MH	290.7230600999901	5.007607320032548								20	PainBinary	1.185795999947004	1.0
46	2428	2022_Nov_15_1243	m	1	r	MS MH	295.75468280003406	5.011097120004706								21	IntensityRating	4.316600600024685	34.81481481481482
47	2428	2022_Nov_15_1243	m	1	r	MS MH	300.78517630003626	5.000224219984375								22	ToleranceRating	1.3836714999633841	-1.0
48	2428	2022_Nov_15_1243	m	1	r	MS MH	305.79056059999857	7.006258409935981								9	Post-Q-Jitter		
49	2428	2022_Nov_15_1243	m	1	r	MS MH	314.24601860000985	2.011514180339873								6	Cue		
50	2428	2022_Nov_15_1243	m	1	r	MS MH	316.25396430003457	7.99632470990764								7	Pre-Jitter		
51	2428	2022_Nov_15_1243	m	1	r	MS MH	324.2981727999868	15.008125439984724			Left Face		46.0			11	Heat-Stimulation		
52	2428	2022_Nov_15_1243	m	1	r	MS MH	339.38208539999323	5.007142559974454								8	Mid-Jitter		
53	2428	2022_Nov_15_1243	m	1	r	MS MH	344.40637819998665	5.00866271997802								20	PainBinary	1.7499831999884918	1.0
54	2428	2022_Nov_15_1243	m	1	r	MS MH	349.43760080001084	5.013003720028792								21	IntensityRating	4.783424100023694	34.81481481481482
55	2428	2022_Nov_15_1243	m	1	r	MS MH	354.46816270001	5.002007720002439								22	ToleranceRating	3.0503319000126794	1.0
56	2428	2022_Nov_15_1243	m	1	r	MS MH	359.4738771999837	5.007352010055911								9	Post-Q-Jitter		
57	2428	2022_Nov_15_1243	m	1	r	MS MH	364.51303760003066	6.012550429964904								26	ComfortRating	5.983694299997296	-17.407407407407405
58	2428	2022_Nov_15_1243	m	1	r	MS MH	370.54308770003263	4.052567020000424								24	ValenceRating	4.033658400003333	90.12345679012346
59	2428	2022_Nov_15_1243	m	1	r	MS MH	374.61920670000836	3.0170957200462								26	IntensityRating	3.0002798999776132	94.87654320987656
60	2428	2022_Nov_15_1243	m	1	r	MS MH	377.6544420000282	4.013367320003454								27	AvoidanceRating	3.9865736999781802	90.61728395061726
61	2428	2022_Nov_15_1243	m	1	r	MS MH	381.68509759998415	2.9021116200019605								28	RelaxationRating	2.883821600000374	39.25925925925926
62	2428	2022_Nov_15_1243	m	1	r	MS MH	384.6056515999953	2.761081220000051								29	AttentionRating	2.718934700009413	37.03703703703704
63	2428	2022_Nov_15_1243	m	1	r	MS MH	387.3850273999851	3.9523997199721634								30	BoredomRating	3.9196624999749474	35.308641975308646
64	2428	2022_Nov_15_1243	m	1	r	MS MH	391.3526930999942	3.5337761199334636								31	AlertnessRating	3.5169784000026993	-60.49382716049383
65	2428	2022_Nov_15_1243	m	1	r	MS MH	394.90360910003074	6.115389820013661								32	PosThxRating	6.100364800018724	-19.87654320987656
66	2428	2022_Nov_15_1243	m	1	r	MS MH	401.0373483999865	5.148033520032186								33	NegThxRating	5.133765399979893	17.407407407407405
67	2428	2022_Nov_15_1243	m	1	r	MS MH	406.2033053000341	4.0995642200578								34	SelfRating	4.068954599963035	5.555555555555557
68	2428	2022_Nov_15_1243	m	1	r	MS MH	410.31928550003795	1.5343515200074762								35	OtherRating	1.5170060000382364	-9.753086419753089
69	2428	2022_Nov_15_1243	m	1	r	MS MH	411.8712375999894	2.6138123200507835								32	ImageryRating	2.5833069999935105	-53.08641975308642
70	2428	2022_Nov_15_1243	m	1	r	MS MH	414.50542280002264	3.212127319944557								37	PresentRating	3.183291899971664	-64.69135802469135
