	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	3063	51	Chest	Expectancy		2024_Nov_05_1704	5.00173249328509	r		3.1415702002123		JD SS		2	m	3		50.0
1	3063	45	Chest	2-back Instruction		2024_Nov_05_1704	5.001720651052892	r		8.55277629988268		JD SS		2	m	3		
2	3063	7	Chest	Pre-trial Jitter		2024_Nov_05_1704	7.012364040594548	r		13.572364899795502		JD SS		2	m	3		
3	3063	44.0	Chest	pretrialfixation		2024_Nov_05_1704	1.0033926605246961	r		20.86872040014714		JD SS		2	m	3		
4	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9993855403736234	r		21.88725950010121		JD SS	12.5	2	m	3	48.5	
5	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9871778702363372	r		23.893368300050497		JD SS	25.0	2	m	3	48.5	
6	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9880947703495622	r	2	25.89293470000848	1.7137627000920475	JD SS	37.5	2	m	3	48.5	
7	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9878318700939417	r	0	27.893094399943948	0.9470739001408219	JD SS	50.0	2	m	3	48.5	
8	3063		Chest	2-back	0.0	2024_Nov_05_1704	1.9878088706173003	r	0	29.893130300100893	1.1970353000797331	JD SS	50.0	2	m	3	48.5	
9	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9877349701710045	r	2	31.8931925999932	0.5972225996665657	JD SS	62.5	2	m	3	48.5	
10	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9872096702456474	r	2	33.893458699807525	0.5305507997982204	JD SS	75.0	2	m	3	48.5	
11	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9877686705440283	r	0	35.893231600057334	0.9472365998663008	JD SS	87.5	2	m	3	48.5	
12	3063	48.0	Chest	ScoreReport		2024_Nov_05_1704	5.009647640399635	r		37.90733810001984		JD SS		2	m	3		
13	3063	8	Chest	Post-trial Jitter		2024_Nov_05_1704	5.007541780360043	r		42.96679659979418		JD SS		2	m	3		
14	3063	20	Chest	PainBinary		2024_Nov_05_1704	5.004136740230024	r		47.99353069998324	1.6336174001917243	JD SS		2	m	3		0.0
15	3063	21	Chest	IntensityRating		2024_Nov_05_1704	5.010149140376598	r		53.01559850014746	3.6336157000623643	JD SS		2	m	3		33.641975308641975
16	3063	9	Chest	Post-Q-Jitter		2024_Nov_05_1704	4.995189370121807	r		58.0314650000073		JD SS		2	m	3		
17	3063	51	Chest	Expectancy		2024_Nov_05_1704	5.002820020541549	r		63.277847699820995	4.033673899713904	JD SS		2	m	3		41.419753086419746
18	3063	45	Chest	2-back Instruction		2024_Nov_05_1704	5.007480980828404	r		68.65898049995303		JD SS		2	m	3		
19	3063	7	Chest	Pre-trial Jitter		2024_Nov_05_1704	9.004274070262909	r		73.66880550002679		JD SS		2	m	3		
20	3063	44.0	Chest	pretrialfixation		2024_Nov_05_1704	0.999042690731585	r		82.94664039975032		JD SS		2	m	3		
21	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9900101702660322	r		83.9510133001022		JD SS	12.5	2	m	3	48.5	
22	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9875516705214977	r		85.96063750004396		JD SS	25.0	2	m	3	48.5	
23	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9881495703011751	r	0	87.96032090019435	0.6970504000782967	JD SS	37.5	2	m	3	48.5	
24	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9875600701197982	r	2	89.96064139995724	0.8804142000153661	JD SS	50.0	2	m	3	48.5	
25	3063		Chest	2-back	0.0	2024_Nov_05_1704	1.987764070276171	r	0	91.96059700008482	0.6472338000312448	JD SS	50.0	2	m	3	48.5	
26	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9875956699252129	r	2	93.96066580014303	0.4805079996585846	JD SS	62.5	2	m	3	48.5	
27	3063		Chest	2-back	0.0	2024_Nov_05_1704	1.986363970208913	r	2	95.96131769986823	0.9805381000041962	JD SS	62.5	2	m	3	48.5	
28	3063		Chest	2-back	1.0	2024_Nov_05_1704	1.9873682702891529	r	0	97.9608434997499	0.6304295998997986	JD SS	75.0	2	m	3	48.5	
29	3063	48.0	Chest	ScoreReport		2024_Nov_05_1704	5.0112031400203705	r		99.97396090021357		JD SS		2	m	3		
30	3063	8	Chest	Post-trial Jitter		2024_Nov_05_1704	8.999003979377449	r		105.03018390014768		JD SS		2	m	3		
31	3063	20	Chest	PainBinary		2024_Nov_05_1704	5.0053163398988545	r		114.04378459975123	2.267094500362873	JD SS		2	m	3		-1.0
32	3063	21	Chest	IntensityRating		2024_Nov_05_1704	5.007935239933431	r		119.06753739994019	3.885842800140381	JD SS		2	m	3		28.703703703703702
33	3063	9	Chest	Post-Q-Jitter		2024_Nov_05_1704	8.99519327050075	r		124.08230799995363		JD SS		2	m	3		
34	3063	42	Chest	0-back Instruction		2024_Nov_05_1704	5.008656240534037	r		133.10067710001022		JD SS		2	m	3		
35	3063	7	Chest	Pre-Trial Jitter		2024_Nov_05_1704	5.00412317039445	r		138.11963229998946		JD SS		2	m	3		
36	3063	44.0	Chest	pretrialfixation		2024_Nov_05_1704	1.0140022207051516	r		143.3732063001953		JD SS		2	m	3		
37	3063		Chest	0-back	0.0	2024_Nov_05_1704	1.9901545699685812	r		144.38501620013267		JD SS	0.0	2	m	3	32.0	
38	3063		Chest	0-back	0.0	2024_Nov_05_1704	1.987384170293808	r		146.39474570006132		JD SS	0.0	2	m	3	32.0	
39	3063		Chest	0-back	0.0	2024_Nov_05_1704	1.9878463698551059	r	2	148.39454100001603	1.280368700157851	JD SS	0.0	2	m	3	32.0	
40	3063		Chest	0-back	1.0	2024_Nov_05_1704	1.9878132701851428	r	0	150.39458080008626	0.7804453000426292	JD SS	12.5	2	m	3	32.0	
41	3063		Chest	0-back	1.0	2024_Nov_05_1704	1.9872020706534386	r	0	152.39491529995576	0.8970923000015318	JD SS	25.0	2	m	3	32.0	
42	3063		Chest	0-back	0.0	2024_Nov_05_1704	1.987720970530063	r	2	154.39467489998788	0.6637222999706864	JD SS	25.0	2	m	3	32.0	
43	3063		Chest	0-back	0.0	2024_Nov_05_1704	1.9871471701189876	r	2	156.39497620007023	0.8303967001847923	JD SS	25.0	2	m	3	32.0	
44	3063		Chest	0-back	1.0	2024_Nov_05_1704	1.9878094703890383	r	0	158.39467909978703	0.6804292998276651	JD SS	37.5	2	m	3	32.0	
45	3063	50.0	Chest	ScoreReport		2024_Nov_05_1704	5.012001839932054	r		160.40765439998358		JD SS		2	m	3		
46	3063	8	Chest	Post-Trial Jitter		2024_Nov_05_1704	4.994054980110377	r		165.46670089988038		JD SS		2	m	3		
