	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.7887125999841373	5.011295700009214		Left Face	49.0	Regulation Instruction	
1	10.926502899994375	12.863843719969736		Left Face	49.0	Regulation Phase	3.0
2	26.80261079999036	5.012568090023706	14.629629629629628	Left Face	49.0	Intensity Rating	3.0
3	38.8431010999775	12.964438180002617		Left Face	49.0	Regulation Phase	7.0
4	56.819543599995086	5.012529390020063	15.493827160493826	Left Face	49.0	Intensity Rating	5.0
5	66.86037119998946	12.963652779988479		Left Face	49.0	Regulation Phase	5.0
6	86.83649230000447	5.012432990013622	13.580246913580249	Left Face	49.0	Intensity Rating	7.0
7	94.922630999994	12.922971249965485		Left Face	49.0	Regulation Phase	3.0
8	112.85354250000091	5.012126590037951	13.950617283950617	Left Face	49.0	Intensity Rating	5.0
9	122.90106809997815	12.983221370028332		Left Face	49.0	Regulation Phase	5.0
10	138.88756279999507	5.011177590029547	12.345679012345682	Left Face	49.0	Intensity Rating	3.0
11	150.94089979998535	12.953997169999639		Left Face	49.0	Regulation Phase	7.0
12	166.90358260000357	5.012917190004373	12.901234567901234	Left Face	49.0	Intensity Rating	3.0
13	178.97999910000362	12.926351259986404		Left Face	49.0	Regulation Phase	7.0
14	198.92059569997946	5.01272849002271	15.370370370370367	Left Face	49.0	Intensity Rating	7.0
15	206.971870999987	12.959641369991004		Left Face	49.0	Regulation Phase	3.0
16	222.9376726000046	5.012322490016231	11.913580246913579	Left Face	49.0	Intensity Rating	3.0
17	235.03700809998554	12.929886140016606		Left Face	49.0	Regulation Phase	7.0
18	252.97165179997683	5.011535490019014	15.308641975308642	Left Face	49.0	Intensity Rating	5.0
19	263.04162400000496	12.954371359985089		Left Face	49.0	Regulation Phase	5.0
20	281.00469989998965	5.012613690021681	15.92592592592593	Left Face	49.0	Intensity Rating	5.0
21	291.04158129999996	12.98833637998905		Left Face	49.0	Regulation Phase	5.0
22	311.03872989999945	5.011698790010996	14.814814814814813	Left Face	49.0	Intensity Rating	7.0
23	319.09834739999496	12.941962569981115		Left Face	49.0	Regulation Phase	3.0
24	337.0556902999815	5.011424390046159	14.938271604938272	Left Face	49.0	Intensity Rating	5.0
