	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter			
141	2.764374299906194	5.012444300111383		Left Face	49.0	Experience Instruction	
142	14.811840099748224	12.963526939973235		Left Face	49.0	Experience Phase	7.0
143	32.77757219970226	5.016023680567741	22.839506172839506	Left Face	49.0	Intensity Rating	5.0
144	42.84007829986513	12.940884239971638		Left Face	49.0	Experience Phase	5.0
145	60.79440529970452	5.016165080014616	27.77777777777778	Left Face	49.0	Intensity Rating	5.0
146	70.8480406999588	12.958852540235966		Left Face	49.0	Experience Phase	5.0
147	90.81340419966727	5.012047979980707	27.530864197530864	Left Face	49.0	Intensity Rating	7.0
148	98.86271240003407	12.963308040052652		Left Face	49.0	Experience Phase	3.0
149	116.82973909983411	5.013093079905957	23.703703703703706	Left Face	49.0	Intensity Rating	5.0
150	126.8853698996827	12.95186154032126		Left Face	49.0	Experience Phase	5.0
151	142.84720860002562	5.012011480052024	23.45679012345679	Left Face	49.0	Intensity Rating	3.0
152	154.9151221998036	12.942864520009607		Left Face	49.0	Experience Phase	7.0
153	174.86210849974304	5.016158779617399	23.333333333333332	Left Face	49.0	Intensity Rating	7.0
154	182.90338649973273	12.966845260001719		Left Face	49.0	Experience Phase	3.0
155	198.88033859990537	5.013408179860562	23.51851851851852	Left Face	49.0	Intensity Rating	3.0
156	210.92002389999107	12.967403460294008		Left Face	49.0	Experience Phase	7.0
157	228.89729349967092	5.01343357982114	26.851851851851855	Left Face	49.0	Intensity Rating	5.0
158	238.9892596998252	12.912753699813038		Left Face	49.0	Experience Phase	5.0
159	258.91284789983183	5.0161646800115705	31.728395061728392	Left Face	49.0	Intensity Rating	7.0
160	266.9557703998871	12.96358045982197		Left Face	49.0	Experience Phase	3.0
161	286.92978879995644	5.016198080033064	28.14814814814815	Left Face	49.0	Intensity Rating	7.0
162	295.0024150996469	12.937472620047629		Left Face	49.0	Experience Phase	3.0
163	310.9490936999209	5.011324079707265	27.098765432098766	Left Face	49.0	Intensity Rating	3.0
164	323.00912609975785	12.941245440393686		Left Face	49.0	Experience Phase	7.0
165	340.963602299802	5.016186979599297	25.432098765432098	Left Face	49.0	Intensity Rating	5.0
166	351.002415899653	12.971818160265684		Left Face	49.0	Experience Phase	5.0
167	368.9826741996221	5.011899179778993	28.641975308641975	Left Face	49.0	Intensity Rating	5.0
168	379.0417210999876	12.943745840340853		Left Face	49.0	Experience Phase	5.0
169	399.00023330003023	5.010685780085623	26.97530864197531	Left Face	49.0	Intensity Rating	7.0
170	407.05693149985746	12.947140040341765		Left Face	49.0	Experience Phase	3.0
171	427.01439299993217	5.016189579851925	25.925925925925924	Left Face	49.0	Intensity Rating	7.0
172	435.072578500025	12.949729640036821		Left Face	49.0	Experience Phase	3.0
173	451.03356149978936	5.011605780106038	27.283950617283953	Left Face	49.0	Intensity Rating	3.0
174	Comfort Rating:	0.0					
175	Valence Rating:	-36.04938271604938					
176	Intensity Rating:	40.74074074074075					
177	Pain Avoidance Rating:	39.32098765432099					
178	Body Relaxation Rating:	50.0					
179	TaskAttention Rating:	50.0					
180	Boredom Rating:	64.19753086419753					
181	Pain Alertnessance Rating:	20.0					
182	Positive Thoughts Rating:	0.0					
183	Negative Thoughts Rating:	0.0					
184	Self-Thoughts Rating:	0.0					
185	Other People Thoughts Rating:	0.0					
186	Clear and Vivid Imagery Rating:	0.0					
187	Presentness Thoughts Rating:	-24.320987654320987					
