runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,738.0351960002445,None,space,1.7639016998000443,738.0351960002445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,0,0,0,,,,,,,739.9386268001981,739.9386268001981,None,space,989.3738873000257,739.9386268001981,None,1729.3463479001075,space,97.80548830004409,1729.3463479001075,None,1849.3978485004045,1851.3980266000144,1849.3978485004045,1851.3980266000144,1851.3812226001173,None,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,1914.381924699992,1916.3819938004017,1914.381924699992,1916.3819938004017,1916.3650986002758,1914.381924699992,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,1979.3656755001284,1981.365950600244,1979.3656755001284,1981.365950600244,1981.3489869004115,1979.3656755001284,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,2031.350691200234,2033.3661164003424,2031.350691200234,2033.3661164003424,2033.3327913000248,2031.350691200234,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,2057.333186100237,2059.3333272002637,2057.333186100237,2059.3333272002637,2059.316347700078,2057.333186100237,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,2083.316139700357,2085.3167219003662,2083.316139700357,2085.3167219003662,2085.2998901000246,2083.316139700357,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,2096.299811700359,2098.300056200009,2096.299811700359,2098.300056200009,2098.283356500324,2096.299811700359,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,2122.3004016000777,2124.3005528002977,2122.3004016000777,2124.3005528002977,2124.2835808000527,None,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,2135.283224100247,2137.283735500183,2135.283224100247,2137.283735500183,2137.2670158003457,2135.283224100247,,,,,,,,,,,,,3,F,2,8,L,KB,2021_Jun_08_1035,2020.2.5,bodymapST2,60.008953431971015,"['Chest', 'Abdomen', 'Left Face', 'Left Arm']",
