	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.767855899874121	5.009725200012326		Left Face	46.5	Instruction	
1	10.818316699936986	24.952043999917805		Left Face	46.5	Control	3.0
2	40.7781767998822	5.0018939999863505	-1.0	Left Face	46.5	Pain Rating	5.0
3	45.78028039983474	3.966919400030747	15.555555555555554	Left Face	46.5	Intensity Rating	
4	109.8380632000044	24.913968299748376		Left Face	46.5	Control	60.0
5	137.76389739988372	2.7171958000399172	-1.0	Left Face	46.5	Pain Rating	3.0
6	140.4812792998273	3.982639400055632	14.938271604938272	Left Face	46.5	Intensity Rating	
7	206.52656059991568	24.938730400055647		Left Face	46.5	Control	62.0
8	234.481714699883	3.250357799930498	-1.0	Left Face	46.5	Pain Rating	3.0
9	237.73226099996828	2.465535399969667	13.271604938271606	Left Face	46.5	Intensity Rating	
10	302.24182879994623	24.959790700115263		Left Face	46.5	Control	62.0
11	330.2160151998978	3.71692549996078	-1.0	Left Face	46.5	Pain Rating	3.0
12	333.9331280000042	3.8828460997901857	14.567901234567904	Left Face	46.5	Intensity Rating	
13	399.93346789991483	24.894642599858344		Left Face	46.5	Control	62.0
14	429.83130640001036	2.2018550999928266	-1.0	Left Face	46.5	Pain Rating	5.0
15	432.0333515999373	2.7836591000668705	14.753086419753089	Left Face	46.5	Intensity Rating	
16	494.8811262999661	24.934368700021878		Left Face	46.5	Control	60.0
17	524.8321029997896	2.1025028000585735	-1.0	Left Face	46.5	Pain Rating	5.0
18	526.9347933998797	2.4499037999194115	18.765432098765434	Left Face	46.5	Intensity Rating	
19	Comfort Rating:	38.765432098765444					
20	Valence Rating:	-78.76543209876544					
21	Intensity Rating:	8.888888888888886					
22	Pain Avoidance Rating:	2.1604938271604963					
23	Body Relaxation Rating:	86.9135802469136					
24	TaskAttention Rating:	34.135802469135804					
25	Boredom Rating:	66.17283950617285					
26	Pain Alertnessance Rating:	-47.037037037037045					
27	Positive Thoughts Rating:	-36.79012345679013					
28	Negative Thoughts Rating:	36.543209876543216					
29	Self-Thoughts Rating:	-28.148148148148152					
30	Other People Thoughts Rating:	-68.64197530864197					
31	Clear and Vivid Imagery Rating:	-64.69135802469135					
32	Presentness Thoughts Rating:	32.09876543209876					
