	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.772819799836725	5.006812300067395		Abdomen	49.0	Experience Instruction	
1	12.852852599928156	12.937310499837622		Abdomen	49.0	Experience Phase	5.0
2	32.79734329995699	5.0157181597314775	37.28395061728395	Abdomen	49.0	Intensity Rating	7.0
3	40.85346149979159	12.953415279975161		Abdomen	49.0	Experience Phase	3.0
4	56.8161593999248	5.011673159897327	30.308641975308642	Abdomen	49.0	Intensity Rating	3.0
5	68.87379250000231	12.946672880090773		Abdomen	49.0	Experience Phase	7.0
6	84.83245309977792	5.0130125598516315	37.28395061728395	Abdomen	49.0	Intensity Rating	3.0
7	96.90626679989509	12.932355940109119		Abdomen	49.0	Experience Phase	7.0
8	112.84960009995848	5.012616660213098	37.96296296296296	Abdomen	49.0	Intensity Rating	3.0
9	124.93023989978246	12.918306740000844		Abdomen	49.0	Experience Phase	7.0
10	140.8667359999381	5.012267260113731	36.54320987654321	Abdomen	49.0	Intensity Rating	3.0
11	152.95046089985408	12.92832289985381		Abdomen	49.0	Experience Phase	7.0
12	168.8832644999493	5.01314515969716	41.23456790123456	Abdomen	49.0	Intensity Rating	3.0
13	180.95586289977655	12.934814839856699		Abdomen	49.0	Experience Phase	7.0
14	200.90120829991065	5.01125006005168	42.160493827160494	Abdomen	49.0	Intensity Rating	7.0
15	208.9531187999528	12.957614680053666		Abdomen	49.0	Experience Phase	3.0
16	226.91765349986963	5.012225959915668	41.85185185185185	Abdomen	49.0	Intensity Rating	5.0
17	236.9644594998099	12.952208819799125		Abdomen	49.0	Experience Phase	5.0
18	254.93290249980055	5.015720759984106	41.66666666666667	Abdomen	49.0	Intensity Rating	5.0
19	264.99251309991814	12.94669207977131		Abdomen	49.0	Experience Phase	5.0
20	284.9513725999277	5.012677459977567	44.567901234567906	Abdomen	49.0	Intensity Rating	7.0
21	293.0009139999747	12.963817480020225		Abdomen	49.0	Experience Phase	3.0
22	312.96914159995504	5.0111411600373685	44.19753086419753	Abdomen	49.0	Intensity Rating	7.0
23	321.02148809982464	12.956586479675025		Abdomen	49.0	Experience Phase	3.0
24	340.98555849981494	5.012081060092896	44.629629629629626	Abdomen	49.0	Intensity Rating	7.0
25	349.04836459993385	12.936750380089507		Abdomen	49.0	Experience Phase	3.0
26	369.00068859988824	5.015909560024738	44.50617283950618	Abdomen	49.0	Intensity Rating	7.0
27	377.0577724999748	12.951866479823366		Abdomen	49.0	Experience Phase	3.0
28	393.019594399957	5.011863659834489	45.06172839506173	Abdomen	49.0	Intensity Rating	3.0
29	405.0606570998207	12.963388819945976		Abdomen	49.0	Experience Phase	7.0
30	425.03638139995746	5.01229486009106	45.925925925925924	Abdomen	49.0	Intensity Rating	7.0
31	433.0746721997857	12.96923882002011		Abdomen	49.0	Experience Phase	3.0
32	451.0538537998218	5.01124526001513	47.34567901234568	Abdomen	49.0	Intensity Rating	5.0
33	Comfort Rating:	-5.061728395061721					
34	Valence Rating:	0.0					
35	Intensity Rating:	51.66666666666667					
36	Pain Avoidance Rating:	90.80246913580247					
37	Body Relaxation Rating:	48.39506172839506					
38	TaskAttention Rating:	60.55555555555555					
39	Boredom Rating:	34.5679012345679					
40	Pain Alertnessance Rating:	-15.308641975308646					
41	Positive Thoughts Rating:	9.012345679012341					
42	Negative Thoughts Rating:	-74.07407407407408					
43	Self-Thoughts Rating:	37.16049382716048					
44	Other People Thoughts Rating:	-100.0					
45	Clear and Vivid Imagery Rating:	15.432098765432102					
46	Presentness Thoughts Rating:	-17.90123456790124					
