	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
47	2.765031199902296	5.018623500131071		Left Face	47.5	Experience Instruction	
48	12.815833000000566	12.952631019987166		Left Face	47.5	Experience Phase	5.0
49	28.785834799986333	5.01294925971888	45.74074074074074	Left Face	47.5	Intensity Rating	3.0
50	40.86924409982748	12.929718199884519		Left Face	47.5	Experience Phase	7.0
51	56.80333000002429	5.011888860259205	42.160493827160494	Left Face	47.5	Intensity Rating	3.0
52	68.85398569982499	12.96082727983594		Left Face	47.5	Experience Phase	7.0
53	84.82047349982895	5.011518859770149	44.567901234567906	Left Face	47.5	Intensity Rating	3.0
54	96.88492999994196	12.949555539758876		Left Face	47.5	Experience Phase	7.0
55	112.83645779988728	5.0134495596867055	47.901234567901234	Left Face	47.5	Intensity Rating	3.0
56	124.88582939980552	12.965018280083314		Left Face	47.5	Experience Phase	7.0
57	140.8541753999889	5.0119713600724936	45.864197530864196	Left Face	47.5	Intensity Rating	3.0
58	152.8928922000341	12.968168220017105		Left Face	47.5	Experience Phase	7.0
59	172.86929199984297	5.015754560008645	42.59259259259259	Left Face	47.5	Intensity Rating	7.0
60	180.94712449982762	12.926935740048066		Left Face	47.5	Experience Phase	3.0
61	198.88630619994365	5.015665560029447	44.07407407407407	Left Face	47.5	Intensity Rating	5.0
62	208.9512046999298	12.936035379767418		Left Face	47.5	Experience Phase	5.0
63	224.90450039994903	5.013061159756035	43.51851851851852	Left Face	47.5	Intensity Rating	3.0
64	236.96341079985723	12.945500280242413		Left Face	47.5	Experience Phase	7.0
65	256.9201225999277	5.015819959808141	43.76543209876543	Left Face	47.5	Intensity Rating	7.0
66	264.9849898000248	12.936338879866526		Left Face	47.5	Experience Phase	3.0
67	280.93894509994425	5.01204435992986	47.22222222222223	Left Face	47.5	Intensity Rating	3.0
68	292.9897709998768	12.96070877998136		Left Face	47.5	Experience Phase	7.0
69	312.9540501998272	5.01585405995138	44.938271604938265	Left Face	47.5	Intensity Rating	7.0
70	321.03006739984266	12.930685139726847		Left Face	47.5	Experience Phase	3.0
71	336.97329259989783	5.01122355973348	46.666666666666664	Left Face	47.5	Intensity Rating	3.0
72	349.0318294998724	12.944433480035514		Left Face	47.5	Experience Phase	7.0
73	364.98976229992695	5.012225059792399	47.34567901234568	Left Face	47.5	Intensity Rating	3.0
74	377.05304469983093	12.936028280062601		Left Face	47.5	Experience Phase	7.0
75	395.0065889998805	5.012527860002592	47.28395061728395	Left Face	47.5	Intensity Rating	5.0
76	405.07888729986735	12.934861040208489		Left Face	47.5	Experience Phase	5.0
77	421.02440029988065	5.010785260004923	47.901234567901234	Left Face	47.5	Intensity Rating	3.0
78	433.0729723998811	12.963943579932675		Left Face	47.5	Experience Phase	7.0
79	451.0407708999701	5.012034259969369	48.02469135802469	Left Face	47.5	Intensity Rating	5.0
80	Comfort Rating:	-11.23456790123457					
81	Valence Rating:	40.987654320987644					
82	Intensity Rating:	69.38271604938272					
83	Pain Avoidance Rating:	88.76543209876543					
84	Body Relaxation Rating:	46.85185185185185					
85	TaskAttention Rating:	39.81481481481482					
86	Boredom Rating:	24.444444444444443					
87	Pain Alertnessance Rating:	-8.395061728395063					
88	Positive Thoughts Rating:	46.666666666666686					
89	Negative Thoughts Rating:	-33.703703703703695					
90	Self-Thoughts Rating:	45.30864197530863					
91	Other People Thoughts Rating:	-100.0					
92	Clear and Vivid Imagery Rating:	13.086419753086417					
93	Presentness Thoughts Rating:	25.061728395061735					
