runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,730.4182765999576,None,space,1.8317769001005217,730.4182765999576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,0,0,0,,,,,,,732.395271699992,732.395271699992,None,space,697.8791703000898,732.395271699992,None,1430.3004213999957,space,81.94182229996659,1430.3004213999957,None,1532.284404899925,1534.2846389999613,1532.284404899925,1534.2846389999613,1534.2677985000191,None,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,2,2,2,,,,,,,,,,,,,,,,,,,1558.268286800012,1560.268275899929,1558.268286800012,1560.268275899929,1560.2513285999885,1558.268286800012,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,7,7,7,,,,,,,,,,,,,,,,,,,1623.2520281999605,1625.2521250999998,1623.2520281999605,1625.2521250999998,1625.2351612999337,1623.2520281999605,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1675.2359099999303,1677.2359173999866,1675.2359099999303,1677.2359173999866,1677.2188881000038,1675.2359099999303,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,13,13,13,,,,,,,,,,,,,,,,,,,1701.2194266000297,1703.2190645999508,1701.2194266000297,1703.2190645999508,1703.2024212999968,1701.2194266000297,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,16,16,16,,,,,,,,,,,,,,,,,,,1740.2030572999502,1742.202684400021,1740.2030572999502,1742.202684400021,1742.186040099943,1740.2030572999502,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,20,20,20,,,,,,,,,,,,,,,,,,,1792.1867916999618,1794.1864262999734,1792.1867916999618,1794.1864262999734,1794.1697680000216,1792.1867916999618,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,25,25,25,,,,,,,,,,,,,,,,,,,1857.1706206999952,1859.1702457999345,1857.1706206999952,1859.1702457999345,1859.1535912000109,1857.1706206999952,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,31,31,31,,,,,,,,,,,,,,,,,,,1935.1545244000154,1937.1541631999426,1935.1545244000154,1937.1541631999426,1937.1375377000077,1935.1545244000154,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,0,0,3,0,33,33,33,,,,,,,,,,,,,,,,,,,1961.1380662999582,1963.1377015999751,1961.1380662999582,1963.1377015999751,1963.1210401999997,1961.1380662999582,,,,,,,,,,,,,,,,,,,1,M,1,20,r,KB,2021_Jul_23_1214,2020.2.5,bodymapST1,59.99775605286802,"['Left Arm', 'Right Face', 'Chest', 'Right Leg']",
