	onset	duration	trial_type	body_site	temp
0	2.7852581000188366	1.9833847999980208	3-cue	Left Leg	
1	4.768642900016857	11.001670721103437	3-trial	Left Leg	
2	15.76443580002524	13.009284639992984	1	Left Leg	48.5
3	28.763667400024133	13.011015440017218	4		
4	41.763641900004586	13.011257339996519	1	Left Leg	48.5
5	54.76393090002239	1.9832395999983419	3-cue	Left Leg	
6	56.74717050002073	11.010976740042679	3-trial	Left Leg	
7	67.74918040001648	13.007257539982675	4		
8	80.7475315000047	13.010775939997984	2	Left Leg	43.0
9	93.74791680002818	1.9830556999950204	3-cue	Left Leg	
10	95.7309725000232	11.01045544000226	3-trial	Left Leg	
11	106.73250860002008	1.9831082999880891	3-cue	Left Leg	
12	108.71561690000817	11.008091840049019	3-trial	Left Leg	
13	119.71531820000382	13.009138440014794	2	Left Leg	43.0
14	132.71491760000936	1.9831317999924067	3-cue	Left Leg	
15	134.69804940000176	11.010358639992774	3-trial	Left Leg	
16	145.6987743000209	13.0092838400451	1	Left Leg	48.5
17	158.6983968000277	1.9832410999806598	3-cue	Left Leg	
18	160.68163790000835	11.010330940043787	3-trial	Left Leg	
19	171.68315760002588	13.007586140040075	1	Left Leg	48.5
20	184.681786000001	1.9830942999979015	3-cue	Left Leg	
21	186.6648802999989	11.010774140013382	3-trial	Left Leg	
22	197.66633430001093	1.9831931999942753	3-cue	Left Leg	
23	199.6495275000052	11.008472939982312	3-trial	Left Leg	
24	210.65003290001187	13.007801939995261	2	Left Leg	43.0
25	223.64876880001975	13.010531840001931	4		
26	236.64920220000204	13.00985634000972	4		
27	249.64867180000874	13.0110840399866	1	Left Leg	48.5
28	262.64982620000956	13.009034839982633	4		
29	275.64921300002607	13.0104540399916	2	Left Leg	43.0
30	288.6491855000204	13.010684040025808	4		
31	301.6494173000101	13.010423139989143	4		
32	314.64881380001316	13.011825640045572	2	Left Leg	43.0
33	327.6494890000031	1.9831362999975681	3-cue	Left Leg	
34	329.63262530000065	11.010862640017876	3-trial	Left Leg	
35	340.63385380001273	13.008813140011625	1	Left Leg	48.5
36	353.6328715000127	13.010995040007401	4		
37	366.6333276000223	13.010274040017975	4		
38	379.63287390000187	13.011366239981726	1	Left Leg	48.5
39	392.63386280002305	1.983054699987406	3-cue	Left Leg	
40	394.61691750001046	11.009898940043058	3-trial	Left Leg	
41	405.6183109000267	13.00760064003407	2	Left Leg	43.0
42	418.6170680000214	1.9830966000154149	3-cue	Left Leg	
43	420.6001646000368	11.010511340020457	3-trial	Left Leg	
44	431.6014070000092	13.008466839994071	4		
45	444.59989770001266	13.011686340003507	2	Left Leg	43.0
46	457.60061620001215	1.983083600003738	3-cue	Left Leg	
47	459.5836998000159	11.010698939993745	3-trial	Left Leg	
48	470.585255700018	13.008023340022191	2	Left Leg	43.0
49	483.5846030000248	13.009538540034555	4		
50	496.5841249000223	13.010722539998824	1	Left Leg	48.5
51	509.5842909000057	13.010579739988316	4		
52	Valence Rating:	-31.604938271604937			
53	Intensity Rating:	50.74074074074074			
54	Comfort Rating:	62.28395061728394			
