	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	2984	42	Chest	0-back Instruction		2024_Jun_26_1750	4.995945319533348	r		2.7847540999937337		SS MRS		3	f	3		
1	2984	7	Chest	Pre-Trial Jitter		2024_Jun_26_1750	9.01286963999155	r		7.794817699992564		SS MRS		3	f	3		
2	2984	44.0	Chest	pretrialfixation		2024_Jun_26_1750	1.0059758399729617	r		17.06496000001789		SS MRS		3	f	3		
3	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9886620400066022	r	0.0	18.081992199993692	1.2300234999856912	SS MRS	12.5	3	f	3	32.0	
4	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9772842199599836	r	0.0	20.08769879999454	0.6131175000045914	SS MRS	25.0	3	f	3	32.0	
5	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.980267620034283	r	0.0	22.086242499994114	0.41312319997814484	SS MRS	37.5	3	f	3	32.0	
6	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9761833199881949	r	0.0	24.08829230000265	0.32987649997812696	SS MRS	50.0	3	f	3	32.0	
7	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.98021291999612	r	0.0	26.08632679999573	0.3297844000044279	SS MRS	62.5	3	f	3	32.0	
8	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9795198200154118	r	0.0	28.086665500013623	0.3797408000100404	SS MRS	75.0	3	f	3	32.0	
9	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9798690200259443	r	0.0	30.08655770000769	0.3465273000183515	SS MRS	87.5	3	f	3	32.0	
10	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9796352199919056	r	0.0	32.08668440001202	0.38365249999333173	SS MRS	100.0	3	f	3	32.0	
11	2984	48.0	Chest	ScoreReport		2024_Jun_26_1750	4.998590439994587	r		34.102247700007865		SS MRS		3	f	3		
12	2984	8	Chest	Post-Trial Jitter		2024_Jun_26_1750	6.998392399982549	r		39.16907890001312		SS MRS		3	f	3		
13	2984	42	Chest	0-back Instruction		2024_Jun_26_1750	5.007328959967708	r		46.198022099997615		SS MRS		3	f	3		
14	2984	7	Chest	Pre-Trial Jitter		2024_Jun_26_1750	7.008097440004349	r		51.214371800015215		SS MRS		3	f	3		
15	2984	44.0	Chest	pretrialfixation		2024_Jun_26_1750	1.0163418399752118	r		58.47692190000089		SS MRS		3	f	3		
16	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.992296240030555	r	0.0	59.49733740001102	0.8964085000043269	SS MRS	12.5	3	f	3	32.0	
17	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.978030120022595	r	0.0	61.50445530001889	0.4132454999780748	SS MRS	25.0	3	f	3	32.0	
18	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9795851200178731	r	0.0	63.50376160000451	0.3965615999768488	SS MRS	37.5	3	f	3	32.0	
19	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9792799200222362	r	0.0	65.50396709999768	0.4797913999937009	SS MRS	50.0	3	f	3	32.0	
20	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9795825199980754	r	0.0	67.50381090000155	0.5133411000133492	SS MRS	62.5	3	f	3	32.0	
21	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9805580200336408	r	0.0	69.50331830000505	0.5465701000066474	SS MRS	75.0	3	f	3	32.0	
22	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9800854199856985	r	0.0	71.50359800001024	0.6798336000065319	SS MRS	87.5	3	f	3	32.0	
23	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9795133199950214	r	0.0	73.50391319999471	0.4464248000003863	SS MRS	100.0	3	f	3	32.0	
24	2984	48.0	Chest	ScoreReport		2024_Jun_26_1750	4.998987240018323	r		75.51923030000762		SS MRS		3	f	3		
25	2984	8	Chest	Post-Trial Jitter		2024_Jun_26_1750	5.009517600032268	r		80.58068000001367		SS MRS		3	f	3		
26	2984	51	Chest	Expectancy		2024_Jun_26_1750	5.017947239975911	r		86.68483109999215		SS MRS		3	f	3		57.71604938271605
27	2984	45	Chest	2-back Instruction		2024_Jun_26_1750	5.015360899997177	r		92.10284969999339		SS MRS		3	f	3		
28	2984	7	Chest	Pre-trial Jitter		2024_Jun_26_1750	9.0044844399672	r		97.1334262000164		SS MRS		3	f	3		
29	2984	44.0	Chest	pretrialfixation		2024_Jun_26_1750	1.004156279959716	r		106.43361750000622		SS MRS		3	f	3		
30	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9903102399839554	r		107.4489237999951		SS MRS	12.5	3	f	3	48.5	
31	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9761339200194925	r		109.45605010000872		SS MRS	25.0	3	f	3	48.5	
32	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9782113199762534	r	2	111.4550458000158	0.9297384999808855	SS MRS	37.5	3	f	3	48.5	
33	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.976758320000954	r	2	113.45577490000869	0.4631031999888364	SS MRS	50.0	3	f	3	48.5	
34	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9765412200067658	r	0	115.45594529999653	0.7795691000064835	SS MRS	62.5	3	f	3	48.5	
35	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9756766200007405	r	2	117.45638370001689	0.9298752999748103	SS MRS	75.0	3	f	3	48.5	
36	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.977008219982963	r	2	119.45573240000522	0.5964772000152152	SS MRS	87.5	3	f	3	48.5	
37	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9762599199893884	r	0	121.4561357999919	0.9966790000034962	SS MRS	100.0	3	f	3	48.5	
38	2984	48.0	Chest	ScoreReport		2024_Jun_26_1750	5.008787539991317	r		123.4732287999941		SS MRS		3	f	3		
39	2984	8	Chest	Post-trial Jitter		2024_Jun_26_1750	4.998365699982969	r		128.5535051000188		SS MRS		3	f	3		
40	2984	20	Chest	PainBinary		2024_Jun_26_1750	5.011982859985437	r		133.5801019000064	2.050363499991363	SS MRS		3	f	3		1.0
41	2984	21	Chest	IntensityRating		2024_Jun_26_1750	5.014076759980526	r		138.62077800001134	3.417144000006374	SS MRS		3	f	3		71.04938271604938
42	2984	23	Chest	DistractBinary		2024_Jun_26_1750	5.009533659991575	r		143.66478140000254	2.4671035000064876	SS MRS		3	f	3		1.0
43	2984	9	Chest	Post-Q-Jitter		2024_Jun_26_1750	5.009785539994482	r		148.68138300001738		SS MRS		3	f	3		
44	2984	51	Chest	Expectancy		2024_Jun_26_1750	5.014269479986979	r		154.73743280000053	2.9170987000106834	SS MRS		3	f	3		66.17283950617285
45	2984	45	Chest	2-back Instruction		2024_Jun_26_1750	5.011102899967227	r		160.15580790000968		SS MRS		3	f	3		
46	2984	7	Chest	Pre-trial Jitter		2024_Jun_26_1750	9.002650740003446	r		165.1851605999982		SS MRS		3	f	3		
47	2984	44.0	Chest	pretrialfixation		2024_Jun_26_1750	1.0122038800036535	r		174.48041720001493		SS MRS		3	f	3		
48	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.99162313999841	r		175.49910800001817		SS MRS	12.5	3	f	3	48.5	
49	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9756430200359318	r		177.50710700001218		SS MRS	25.0	3	f	3	48.5	
50	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9779596199805383	r	0	179.5060044999991	0.5798368999967352	SS MRS	37.5	3	f	3	48.5	
51	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.977292520023184	r	2	181.50634210000862	0.5965276999922935	SS MRS	50.0	3	f	3	48.5	
52	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9770769199822098	r	2	183.50646410000627	0.4631578999978956	SS MRS	62.5	3	f	3	48.5	
53	2984		Chest	2-back	0.0	2024_Jun_26_1750	1.977101920027053	r		185.50649110000813		SS MRS	62.5	3	f	3	48.5	
54	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9772742199711502	r	0	187.50642479999806	1.0298543999961112	SS MRS	75.0	3	f	3	48.5	
55	2984		Chest	2-back	1.0	2024_Jun_26_1750	1.9771866200026125	r	2	189.50648300000466	0.6297081999946386	SS MRS	87.5	3	f	3	48.5	
56	2984	48.0	Chest	ScoreReport		2024_Jun_26_1750	5.011294960015221	r		191.5311345999944		SS MRS		3	f	3		
57	2984	8	Chest	Post-trial Jitter		2024_Jun_26_1750	9.001264699967578	r		196.6029070999939		SS MRS		3	f	3		
58	2984	20	Chest	PainBinary		2024_Jun_26_1750	5.011162759998115	r		205.6313740000187	1.5338045000098646	SS MRS		3	f	3		1.0
59	2984	21	Chest	IntensityRating		2024_Jun_26_1750	5.014273659995524	r		210.67152500001248	2.86697840000852	SS MRS		3	f	3		62.77777777777778
60	2984	23	Chest	DistractBinary		2024_Jun_26_1750	5.011008160014171	r		215.71489820000716	1.5003671000013128	SS MRS		3	f	3		1.0
61	2984	9	Chest	Post-Q-Jitter		2024_Jun_26_1750	9.010151239985134	r		220.7320805999916		SS MRS		3	f	3		
62	2984	51	Chest	Expectancy		2024_Jun_26_1750	5.013020879996475	r		230.86395880000782	3.400450200017076	SS MRS		3	f	3		67.09876543209877
63	2984	44	Chest	0-back Instruction		2024_Jun_26_1750	5.014113899989752	r		236.27190019999398		SS MRS		3	f	3		
64	2984	7	Chest	Pre-Trial Jitter		2024_Jun_26_1750	5.000841339991894	r		241.30362910000258		SS MRS		3	f	3		
65	2984	44.0	Chest	pretrialfixation		2024_Jun_26_1750	0.997163259977242	r		246.58881700001075		SS MRS		3	f	3		
66	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9900233400403522	r	0.0	247.60077230000752	0.7294011000194587	SS MRS	12.5	3	f	3	48.5	
67	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9783607199788094	r	0.0	249.60661479999544	0.5797209000156727	SS MRS	25.0	3	f	3	48.5	
68	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9801523200294469	r	0.0	251.6057465999911	0.3631523000076413	SS MRS	37.5	3	f	3	48.5	
69	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9802900200011209	r	0.0	253.6056896999944	0.3298204999882728	SS MRS	50.0	3	f	3	48.5	
70	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9804446200141683	r	0.0	255.6056566000043	0.1798459000128787	SS MRS	62.5	3	f	3	48.5	
71	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9803294199809898	r	0.0	257.6057315999933	0.3465630999999121	SS MRS	75.0	3	f	3	48.5	
72	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9797273199947085	r	0.0	259.6060581000056	0.38409810001030564	SS MRS	87.5	3	f	3	48.5	
73	2984		Chest	0-back	1.0	2024_Jun_26_1750	1.9805260200228076	r	0.0	261.6056419000088	0.5130845000094268	SS MRS	100.0	3	f	3	48.5	
74	2984	48.0	Chest	ScoreReport		2024_Jun_26_1750	4.9981113400135655	r		263.6219351000036		SS MRS		3	f	3		
