	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.7871113000437617	5.007783300010487		Right Face	47.5	Regulation Instruction	
1	12.850022699916735	12.956569579895586		Right Face	47.5	Regulation Phase	5.0
2	32.814348299987614	5.01234185998328	5.9259259259259265	Right Face	47.5	Intensity Rating	7.0
3	40.87676199991256	12.936965580331162		Right Face	47.5	Regulation Phase	3.0
4	58.8296330999583	5.015705960104242	21.48148148148148	Right Face	47.5	Intensity Rating	5.0
5	68.88313709991053	12.958005680236965		Right Face	47.5	Regulation Phase	5.0
6	88.84633779991418	5.015870559960604	37.71604938271605	Right Face	47.5	Intensity Rating	7.0
7	96.88256179983728	12.97636172012426		Right Face	47.5	Regulation Phase	3.0
8	116.86551239993423	5.01135756005533	35.98765432098765	Right Face	47.5	Intensity Rating	7.0
9	124.9324612999335	12.943721040152013		Right Face	47.5	Regulation Phase	3.0
10	140.8814181999769	5.013304559979588	35.925925925925924	Right Face	47.5	Intensity Rating	3.0
11	152.91392780002207	12.981320320162922		Right Face	47.5	Regulation Phase	7.0
12	168.89850789983757	5.012919760076329	30.432098765432098	Right Face	47.5	Intensity Rating	3.0
13	180.98534909985028	12.922277300152928		Right Face	47.5	Regulation Phase	7.0
14	196.91611799993552	5.011568360030651	35.0	Right Face	47.5	Intensity Rating	3.0
15	208.98398229992017	12.942211540183052		Right Face	47.5	Regulation Phase	7.0
16	228.93093109992333	5.015820359811187	36.54320987654321	Right Face	47.5	Intensity Rating	7.0
17	236.9688305000309	12.972985420143232		Right Face	47.5	Regulation Phase	3.0
18	252.9496106998995	5.012249659746885	34.75308641975308	Right Face	47.5	Intensity Rating	3.0
19	264.99434880004264	12.95579662011005		Right Face	47.5	Regulation Phase	7.0
20	282.96655739983544	5.012114960001782	31.48148148148148	Right Face	47.5	Intensity Rating	5.0
21	293.06116269994527	12.90602060011588		Right Face	47.5	Regulation Phase	5.0
22	312.9817123999819	5.016037059947848	31.17283950617284	Right Face	47.5	Intensity Rating	7.0
23	321.03877159999683	12.951283779926598		Right Face	47.5	Regulation Phase	3.0
24	339.00028799986467	5.012480359757319	31.790123456790127	Right Face	47.5	Intensity Rating	5.0
25	349.08651149994694	12.923003599978983		Right Face	47.5	Regulation Phase	5.0
26	365.0174465000164	5.011974960099906	33.888888888888886	Right Face	47.5	Intensity Rating	3.0
27	377.07422059983946	12.948090279940516		Right Face	47.5	Regulation Phase	7.0
28	395.0349709999282	5.010960760060698	35.308641975308646	Right Face	47.5	Intensity Rating	5.0
29	405.0914568998851	12.947468180209398		Right Face	47.5	Regulation Phase	5.0
30	423.05082429992035	5.012969659874216	34.93827160493828	Right Face	47.5	Intensity Rating	5.0
31	433.1310173999518	12.918857639888301		Right Face	47.5	Regulation Phase	5.0
32	453.06888190004975	5.010846960125491	35.61728395061728	Right Face	47.5	Intensity Rating	7.0
33	Comfort Rating:	0.0					
34	Valence Rating:	11.111111111111114					
35	Intensity Rating:	52.407407407407405					
36	Pain Avoidance Rating:	77.09876543209876					
37	Body Relaxation Rating:	40.0					
38	TaskAttention Rating:	62.22222222222222					
39	Boredom Rating:	43.333333333333336					
40	Pain Alertnessance Rating:	39.382716049382736					
41	Positive Thoughts Rating:	3.950617283950635					
42	Negative Thoughts Rating:	-3.456790123456784					
43	Self-Thoughts Rating:	71.11111111111111					
44	Other People Thoughts Rating:	2.8395061728395063					
45	Clear and Vivid Imagery Rating:	38.641975308641975					
46	Presentness Thoughts Rating:	44.32098765432099					
