runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,22.989653500262648,None,space,3.449802300427109,22.989653500262648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,0,0,0,,,,,,,26.52925459994003,26.52925459994003,None,space,149.79042170010507,26.52925459994003,None,176.3472220003605,space,104.61285099992529,176.3472220003605,None,293.5649313000031,295.5649725999683,293.5649313000031,295.5649725999683,295.5649725999683,None,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,319.5652534002438,321.5654744002968,319.5652534002438,321.5654744002968,321.5485224002041,319.5652534002438,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,7,7,7,,,,,,,,,,,,,,,,,,,384.5494484002702,386.5494201001711,384.5494484002702,386.5494201001711,386.5324330003932,384.5494484002702,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,436.53313140012324,438.53322710003704,436.53313140012324,438.53322710003704,438.5162166003138,436.53313140012324,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,13,13,13,,,,,,,,,,,,,,,,,,,462.516791400034,464.51678299997,462.516791400034,464.51678299997,464.4998306003399,462.516791400034,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,16,16,16,,,,,,,,,,,,,,,,,,,501.5002216999419,503.50042679999024,501.5002216999419,503.50042679999024,503.48348039994016,501.5002216999419,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,20,20,20,,,,,,,,,,,,,,,,,,,553.4842008003034,555.4842509999871,553.4842008003034,555.4842509999871,555.4672749000601,553.4842008003034,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,25,25,25,,,,,,,,,,,,,,,,,,,618.4680626001209,620.4681724002585,618.4680626001209,620.4681724002585,620.4511913000606,618.4680626001209,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,0,0,2,0,31,31,31,,,,,,,,,,,,,,,,,,,696.4519383003935,698.4522343003191,696.4519383003935,698.4522343003191,698.4352245000191,696.4519383003935,,,,,,,,,,,,,9,F,1,1,R,MH,2022_Aug_09_1150,2020.2.5,bodymapST1,60.003048206000116,"['Left Face', 'Left Arm', 'Right Face', 'Left Leg']",
