	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter
0	2.7730584000237286	5.007749299984425		Left Face	49.0	Experience Instruction	
1	12.83581899991259	12.940295579843223		Left Face	49.0	Experience Phase	5.0
2	28.783291899599135	5.012894620187581	29.32098765432099	Left Face	49.0	Intensity Rating	3.0
3	40.8250613999553	12.962373739574105		Left Face	49.0	Experience Phase	7.0
4	58.80058129969984	5.012209119740874	30.555555555555554	Left Face	49.0	Intensity Rating	5.0
5	68.84245939971879	12.961374740116298		Left Face	49.0	Experience Phase	5.0
6	86.81742549967021	5.012332720216364	30.864197530864196	Left Face	49.0	Intensity Rating	5.0
7	96.86930010002106	12.958204959984869		Left Face	49.0	Experience Phase	5.0
8	114.83439520001411	5.012262420263141	30.617283950617285	Left Face	49.0	Intensity Rating	5.0
9	124.89422739995643	12.94221796002239		Left Face	49.0	Experience Phase	5.0
10	140.85070829978213	5.013405819889158	31.97530864197531	Left Face	49.0	Intensity Rating	3.0
11	152.8983959998004	12.951062839478254		Left Face	49.0	Experience Phase	7.0
12	172.86647789971903	5.01581322029233	28.76543209876543	Left Face	49.0	Intensity Rating	7.0
13	180.93531249975786	12.944401280023158		Left Face	49.0	Experience Phase	3.0
14	200.88462349958718	5.013346720486879	29.876543209876544	Left Face	49.0	Intensity Rating	7.0
15	208.9584256997332	12.931999979540706		Left Face	49.0	Experience Phase	3.0
16	228.9021604997106	5.012164219748229	33.086419753086425	Left Face	49.0	Intensity Rating	7.0
17	236.97333119995892	12.936037679668516		Left Face	49.0	Experience Phase	3.0
18	252.91885200003162	5.012509120162576	33.580246913580254	Left Face	49.0	Intensity Rating	3.0
19	264.96679829992354	12.966279960237443		Left Face	49.0	Experience Phase	7.0
20	280.9353942000307	5.013244420289993	34.01234567901235	Left Face	49.0	Intensity Rating	3.0
21	293.0061919996515	12.93800727976486		Left Face	49.0	Experience Phase	7.0
22	308.95281719975173	5.012281720060855	37.77777777777778	Left Face	49.0	Intensity Rating	3.0
23	321.002599499654	12.979138460475951		Left Face	49.0	Experience Phase	7.0
24	336.98693429958075	5.0112635204568505	33.888888888888886	Left Face	49.0	Intensity Rating	3.0
25	349.0654970998876	12.920437680091709		Left Face	49.0	Experience Phase	7.0
26	367.0015628999099	5.015866320580244	36.66666666666667	Left Face	49.0	Intensity Rating	5.0
27	377.0555149996653	12.957575960084796		Left Face	49.0	Experience Phase	5.0
28	393.0203065997921	5.0120939197950065	36.66666666666667	Left Face	49.0	Intensity Rating	3.0
29	405.07944249967113	12.943565760273486		Left Face	49.0	Experience Phase	7.0
30	423.0371260996908	5.012404520064592	33.2716049382716	Left Face	49.0	Intensity Rating	5.0
31	433.09651769977063	12.943252759985626		Left Face	49.0	Experience Phase	5.0
32	453.0539727997966	5.012619620189071	35.24691358024691	Left Face	49.0	Intensity Rating	7.0
33	Comfort Rating:	12.34567901234567					
34	Valence Rating:	25.185185185185176					
35	Intensity Rating:	53.2716049382716					
36	Pain Avoidance Rating:	64.87654320987653					
37	Body Relaxation Rating:	62.28395061728394					
38	TaskAttention Rating:	76.60493827160494					
39	Boredom Rating:	16.419753086419757					
40	Pain Alertnessance Rating:	-13.95061728395062					
41	Positive Thoughts Rating:	1.6049382716049507					
42	Negative Thoughts Rating:	27.777777777777786					
43	Self-Thoughts Rating:	-45.55555555555556					
44	Other People Thoughts Rating:	-50.98765432098766					
45	Clear and Vivid Imagery Rating:	-49.01234567901235					
46	Presentness Thoughts Rating:	56.172839506172835					
47	2.7658100998960435	5.006332099903375		Right Leg	49.0	Experience Instruction	
48	11.101051799952984	12.65918369917199		Right Leg	49.0	Experience Phase	3.0
49	26.77437199978158	5.013284920249134	40.74074074074075	Right Leg	49.0	Intensity Rating	3.0
50	38.86733579961583	12.910440800245851		Right Leg	49.0	Experience Phase	7.0
51	56.79201489966363	5.01195422001183	38.148148148148145	Right Leg	49.0	Intensity Rating	5.0
52	66.82993689971045	12.969083440024406		Right Leg	49.0	Experience Phase	5.0
53	82.80846769968048	5.012845320161432	42.53086419753087	Right Leg	49.0	Intensity Rating	3.0
54	94.91909360000864	12.891328420024365		Right Leg	49.0	Experience Phase	7.0
55	110.82566699991003	5.012316920328885	44.19753086419753	Right Leg	49.0	Intensity Rating	3.0
56	122.8706478998065	12.955356739927083		Right Leg	49.0	Experience Phase	7.0
57	138.8427786999382	5.011964620091021	45.18518518518519	Right Leg	49.0	Intensity Rating	3.0
