	onset	duration	trial_type	body_site	temp
0	2.7755982999224216	1.9995639000553638	3-cue	Left Leg	
1	4.775162199977785	10.99738038261421	3-trial	Left Leg	
2	15.770442500011995	13.010471889982	2	Left Leg	40.0
3	28.769167999969795	13.01323369005695	4		
4	41.770753799937665	13.010281289927661	4		
5	54.770259300014004	13.011466389987618	1	Left Leg	49.0
6	67.77074240008369	1.983149299863726	3-cue	Left Leg	
7	69.75389169994742	11.01088059018366	3-trial	Left Leg	
8	80.7545298000332	13.00998238986358	4		
9	93.75338790006936	13.012469089822844	1	Left Leg	49.0
10	106.7542892000638	13.010884589981288	4		
11	119.75347810005769	13.012716189958155	2	Left Leg	40.0
12	132.75362329999916	1.9832278999965638	3-cue	Left Leg	
13	134.73685119999573	11.012732990086079	3-trial	Left Leg	
14	145.73846410005353	13.009839589940384	4		
15	158.7375769999344	13.011829889845103	1	Left Leg	49.0
16	171.73742890008725	13.0123011902906	4		
17	184.73838509991765	1.983156899921596	3-cue	Left Leg	
18	186.72154199983925	11.010768390027806	3-trial	Left Leg	
19	197.72223270009272	13.009789090137929	2	Left Leg	40.0
20	210.72220210009255	1.9829227000009269	3-cue	Left Leg	
21	212.70512480009347	11.010461790021509	3-trial	Left Leg	
22	223.7054693000391	13.010376790072769	2	Left Leg	40.0
23	236.71999719995074	1.9831846000161022	3-cue	Left Leg	
24	238.70318179996684	11.015031590126455	3-trial	Left Leg	
25	249.70676960004494	1.9831743000540882	3-cue	Left Leg	
26	251.68994390009902	11.008392289979383	3-trial	Left Leg	
27	262.6895385000389	13.009564790176228	1	Left Leg	49.0
28	275.68895779992454	1.983303700108081	3-cue	Left Leg	
29	277.6722615000326	11.010934989899397	3-trial	Left Leg	
30	288.6732590000611	1.9831980001181364	3-cue	Left Leg	
31	290.6564570001792	11.009322989732027	3-trial	Left Leg	
32	301.6564585000742	13.009683989919722	1	Left Leg	49.0
33	314.6709380999673	1.98315339977853	3-cue	Left Leg	
34	316.65409149974585	11.01439619017765	3-trial	Left Leg	
35	327.6563202000689	13.010351390112191	1	Left Leg	49.0
36	340.65645859995857	1.983130200067535	3-cue	Left Leg	
37	342.6395888000261	11.010495889931917	3-trial	Left Leg	
38	353.6405124999583	13.009051190223545	2	Left Leg	40.0
39	366.6396008001175	13.011080789845437	4		
40	379.6386887000408	13.013100990094244	2	Left Leg	40.0
41	392.638687599916	13.013329189969227	4		
42	405.6403262000531	13.010334690101445	4		
43	418.6396288999822	13.01193018979393	1	Left Leg	49.0
44	431.6401716999244	13.01098219002597	4		
45	444.63969120010734	13.012122689979151	2	Left Leg	40.0
46	457.64071650011465	1.983192800078541	3-cue	Left Leg	
47	459.6239093001932	11.010424989974126	3-trial	Left Leg	
48	470.6241508999374	13.01031259004958	1	Left Leg	49.0
49	483.6231253000442	13.012586490018293	4		
50	496.6239539999515	13.01114209019579	4		
51	509.6238118999172	13.011637489777058	2	Left Leg	40.0
52	Valence Rating:	-29.01234567901234			
53	Intensity Rating:	50.4320987654321			
54	Comfort Rating:	39.074074074074076			
