	repetition	body_site	temperature	pain	intensity	tolerance
0	1	Left Leg	48.0	1.0	54.94444444444445	-1.0
1	2	Left Leg	47.5	1.0	49.05555555555556	-1.0
2	3	Left Leg	47.0	1.0	50.83333333333333	-1.0
3	4	Left Leg	46.5	1.0	45.94444444444445	-1.0
4	5	Left Leg	46.0	1.0	45.0	-1.0
5	6	Left Leg	45.5	1.0	37.44444444444444	-1.0
6	1	Left Arm	48.0	1.0	50.0	-1.0
7	2	Left Arm	47.5	1.0	45.166666666666664	-1.0
8	3	Left Arm	47.0	1.0	43.0	-1.0
9	4	Left Arm	46.5	1.0	37.77777777777778	-1.0
10	5	Left Arm	46.0	1.0	35.333333333333336	1.0
11	6	Left Arm	46.0	-1.0		1.0
12	7	Left Arm	46.0	1.0	29.888888888888886	-1.0
13	1	Left Face	48.0	1.0	62.72222222222222	-1.0
14	2	Left Face	47.5	1.0	50.0	-1.0
15	3	Left Face	47.0	1.0	47.94444444444444	-1.0
16	4	Left Face	46.5	1.0	40.555555555555564	-1.0
17	5	Left Face	46.0	1.0	36.333333333333336	-1.0
18	6	Left Face	45.5	1.0	33.38888888888889	-1.0
19	1	Chest	48.0	1.0	63.77777777777778	-1.0
20	2	Chest	47.5	1.0	51.72222222222223	-1.0
21	3	Chest	47.0	1.0	50.888888888888886	-1.0
22	4	Chest	46.5	1.0	50.0	-1.0
23	5	Chest	46.0	1.0	37.666666666666664	-1.0
24	6	Chest	45.5	1.0	30.22222222222222	-1.0
25	1	Right Arm	48.0	1.0	56.777777777777786	-1.0
26	2	Right Arm	47.5	1.0	57.50000000000001	-1.0
27	3	Right Arm	47.0	1.0	41.05555555555556	-1.0
28	4	Right Arm	46.5	1.0	41.166666666666664	-1.0
29	5	Right Arm	46.0	-1.0		1.0
30	6	Right Arm	46.0	-1.0		1.0
31	7	Right Arm	46.0	-1.0		1.0
32	1	Right Face	48.0	1.0	81.0	-1.0
33	2	Right Face	47.5	1.0	46.388888888888886	-1.0
34	3	Right Face	47.0	1.0	28.944444444444446	1.0
35	4	Right Face	47.0	-1.0		1.0
36	5	Right Face	47.0	-1.0		1.0
37	6	Right Face	47.0	-1.0		1.0
38	7	Right Face	47.0	-1.0		1.0
39	1	Right Leg	48.0	1.0	51.55555555555556	-1.0
40	2	Right Leg	47.5	1.0	47.55555555555556	-1.0
41	3	Right Leg	47.0	1.0	42.05555555555556	-1.0
42	4	Right Leg	46.5	1.0	40.5	1.0
43	5	Right Leg	46.5	1.0	41.05555555555556	-1.0
44	6	Right Leg	46.0	1.0	39.166666666666664	-1.0
45	7	Right Leg	45.5	1.0	30.055555555555554	-1.0
46	1	Abdomen	48.0	1.0	70.44444444444444	-1.0
47	2	Abdomen	47.5	1.0	45.66666666666667	-1.0
48	3	Abdomen	47.0	1.0	36.833333333333336	-1.0
49	4	Abdomen	46.5	1.0	34.444444444444436	-1.0
50	5	Abdomen	46.0	-1.0		1.0
51	6	Abdomen	46.0	-1.0		1.0
52	7	Abdomen	46.0	-1.0		1.0
