	repetition	body_site	temperature	pain	intensity	tolerance
0	1	Right Leg	48.0	1.0	49.93827160493827	-1.0
1	2	Right Leg	47.5	1.0	38.51851851851851	-1.0
2	3	Right Leg	47.0	1.0	43.888888888888886	-1.0
3	4	Right Leg	46.5	1.0	34.629629629629626	1.0
4	5	Right Leg	46.5	1.0	36.358024691358025	1.0
5	6	Right Leg	46.5	1.0	37.34567901234567	-1.0
6	7	Right Leg	46.0	1.0	38.51851851851851	-1.0
7	1	Right Arm	48.0	1.0	63.703703703703695	-1.0
8	2	Right Arm	47.5	1.0	56.666666666666664	-1.0
9	3	Right Arm	47.0	1.0	48.82716049382716	-1.0
10	4	Right Arm	46.5	1.0	48.333333333333336	-1.0
11	5	Right Arm	46.0	1.0	41.04938271604938	-1.0
12	6	Right Arm	45.5	1.0	36.358024691358025	1.0
13	7	Right Arm	45.5	1.0	37.22222222222222	1.0
14	1	Left Leg	48.0	1.0	70.06172839506173	-1.0
15	2	Left Leg	47.5	1.0	64.44444444444444	-1.0
16	3	Left Leg	47.0	1.0	56.851851851851855	-1.0
17	4	Left Leg	46.5	1.0	52.03703703703704	-1.0
18	5	Left Leg	46.0	1.0	45.0	1.0
19	6	Left Leg	46.0	1.0	46.60493827160494	-1.0
20	7	Left Leg	45.5	1.0	46.17283950617284	1.0
21	1	Left Arm	48.0	1.0	72.96296296296298	-1.0
22	2	Left Arm	47.5	1.0	71.04938271604938	-1.0
23	3	Left Arm	47.0	1.0	54.87654320987655	-1.0
24	4	Left Arm	46.5	1.0	51.66666666666667	-1.0
25	5	Left Arm	46.0	1.0	46.91358024691358	-1.0
26	6	Left Arm	45.5	1.0	43.51851851851852	1.0
27	7	Left Arm	45.5	1.0	45.74074074074074	1.0
28	1	Abdomen	48.0	1.0	78.88888888888889	-1.0
29	2	Abdomen	47.5	1.0	65.92592592592594	-1.0
30	3	Abdomen	47.0	1.0	50.4320987654321	-1.0
31	4	Abdomen	46.5	1.0	49.135802469135804	-1.0
32	5	Abdomen	46.0	1.0	45.30864197530864	-1.0
33	6	Abdomen	45.5	1.0	44.19753086419753	1.0
34	7	Abdomen	45.5	1.0	37.22222222222222	1.0
35	1	Chest	48.0	1.0	81.60493827160494	-1.0
36	2	Chest	47.5	1.0	78.0246913580247	-1.0
37	3	Chest	47.0	1.0	60.67901234567902	-1.0
38	4	Chest	46.5	1.0	55.67901234567901	-1.0
39	5	Chest	46.0	1.0	50.0	-1.0
40	6	Chest	45.5	1.0	47.53086419753087	1.0
41	7	Chest	45.5	1.0	47.901234567901234	1.0
42	1	Left Face	48.0	1.0	68.39506172839506	-1.0
43	2	Left Face	47.5	1.0	62.71604938271606	-1.0
44	3	Left Face	47.0	1.0	48.39506172839506	-1.0
45	4	Left Face	46.5	1.0	46.04938271604939	1.0
46	5	Left Face	46.5	1.0	45.98765432098765	-1.0
47	6	Left Face	46.0	1.0	46.543209876543216	1.0
48	7	Left Face	46.0	1.0	45.864197530864196	1.0
49	1	Right Face	48.0	1.0	70.0	-1.0
50	2	Right Face	47.5	1.0	55.98765432098766	-1.0
51	3	Right Face	47.0	1.0	48.51851851851852	1.0
52	4	Right Face	47.0	-1.0		1.0
53	5	Right Face	47.0	1.0	36.04938271604938	1.0
54	6	Right Face	47.0	1.0	42.71604938271605	1.0
55	7	Right Face	47.0	1.0	36.91358024691358	0.0
