runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,86.2812918999698,None,space,15.601215599803254,86.2812918999698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,0,0,0,,,,,,,102.02878169994801,102.02878169994801,None,space,128.269641000079,102.02878169994801,None,230.3297572999727,space,1.1285230999346823,230.3297572999727,None,261.0969749998767,263.09678179980256,261.0969749998767,263.09678179980256,263.0799791999161,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,287.0800128998235,289.0804655998945,287.0800128998235,289.0804655998945,289.06351200002246,287.0800128998235,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,326.0639788999688,328.06414719996974,326.0639788999688,328.06414719996974,328.04713119985536,326.0639788999688,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,339.0467263997998,341.0475292999763,339.0467263997998,341.0475292999763,341.0305655999109,339.0467263997998,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,365.0476118000224,367.0477269999683,365.0476118000224,367.0477269999683,367.03075619996525,None,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,391.0311296998989,393.03120809979737,391.0311296998989,393.03120809979737,393.0142942999955,391.0311296998989,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,430.01459929998964,432.0148926000111,430.01459929998964,432.0148926000111,431.99791009980254,430.01459929998964,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,455.9984175998252,457.9982405998744,455.9984175998252,457.9982405998744,457.9814507998526,455.9984175998252,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
stimuli/orders/stimOrder2.xlsx,3,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,481.98179069999605,483.981945999898,481.98179069999605,483.981945999898,483.9649757000152,481.98179069999605,,,,,,,,,,,,,4,M,1,4,l,CIB,2021_Jul_13_1311,2020.2.5,bodymapST1,59.991025302212826,"['Abdomen', 'Abdomen', 'Abdomen', 'Abdomen']",
