	SID	biopac_channel	body_site	condition	correct	date	duration	handedness	mouseclick	onset	rt	scanner	score	session	sex	skin_site	temperature	value
0	3115	43	Left Leg	2-back Instruction		2025_Apr_23_1729	5.012336234562099	r		2.7784345000982285		sw ss		3	m	2		
1	3115	7	Left Leg	Pre-trial Jitter		2025_Apr_23_1729	5.012320450274274	r		7.7974479999393225		sw ss		3	m	2		
2	3115	44.0	Left Leg	pretrialfixation		2025_Apr_23_1729	1.0150001004803926	r		13.057675699936226		sw ss		3	m	2		
3	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.993114149896428	r		14.070294399978593		sw ss	12.5	3	m	2	32.0	
4	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9724021502770483	r		16.082690800074488		sw ss	25.0	3	m	2	32.0	
5	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9903550499584526	r	0	18.067424400011078	0.4976570000872016	sw ss	37.5	3	m	2	32.0	
6	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9900016500614583	r	2	20.06964090000838	0.4141265000216663	sw ss	50.0	3	m	2	32.0	
7	3115		Left Leg	2-back	0.0	2025_Apr_23_1729	1.989958049962297	r	0	22.071662500035018	0.36412019981071353	sw ss	50.0	3	m	2	32.0	
8	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.989956049947068	r	2	24.073744100052863	0.4017394999973476	sw ss	62.5	3	m	2	32.0	
9	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9898881500121206	r	0	26.075836299918592	0.39756880002096295	sw ss	75.0	3	m	2	32.0	
10	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9898734502494335	r	0	28.077882000012323	0.5142012001015246	sw ss	87.5	3	m	2	32.0	
11	3115	48.0	Left Leg	ScoreReport		2025_Apr_23_1729	5.017955800052732	r		30.09243439999409		sw ss		3	m	2		
12	3115	8	Left Leg	Post-trial Jitter		2025_Apr_23_1729	7.003882500110194	r		35.155647499952465		sw ss		3	m	2		
13	3115	43	Left Leg	2-back Instruction		2025_Apr_23_1729	5.016156199853867	r		42.180672799935564		sw ss		3	m	2		
14	3115	7	Left Leg	Pre-trial Jitter		2025_Apr_23_1729	7.010252950247377	r		47.20644739991985		sw ss		3	m	2		
15	3115	44.0	Left Leg	pretrialfixation		2025_Apr_23_1729	0.9994057503063232	r		54.45777929993346		sw ss		3	m	2		
16	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.994723650161177	r		55.46176540013403		sw ss	12.5	3	m	2	32.0	
17	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9723887501750141	r		57.47495810012333		sw ss	25.0	3	m	2	32.0	
18	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9903492499142885	r	0	59.45969350007363	0.3805785998702049	sw ss	37.5	3	m	2	32.0	
19	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9895372500177473	r	2	61.46213610004634	0.40127109992317855	sw ss	50.0	3	m	2	32.0	
20	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9895811502356082	r	0	63.46411500009708	0.38094089995138347	sw ss	62.5	3	m	2	32.0	
21	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9893522500060499	r	2	65.46631600009277	0.41427970002405345	sw ss	75.0	3	m	2	32.0	
22	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9901957500260323	r	2	67.46790709998459	0.5476228999905288	sw ss	87.5	3	m	2	32.0	
23	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9899075499270111	r	2	69.47012660000473	0.46422520000487566	sw ss	100.0	3	m	2	32.0	
24	3115	48.0	Left Leg	ScoreReport		2025_Apr_23_1729	5.006992750335485	r		71.48184840008616		sw ss		3	m	2		
25	3115	8	Left Leg	Post-trial Jitter		2025_Apr_23_1729	7.0092614002060145	r		76.54521959996782		sw ss		3	m	2		
26	3115	51	Left Leg	Expectancy		2025_Apr_23_1729	5.008256151340902	r		84.92775909998454	1.9856708999723196	sw ss		3	m	2		45.0
27	3115	45	Left Leg	2-back Instruction		2025_Apr_23_1729	5.012025650590658	r		90.30674590007402		sw ss		3	m	2		
28	3115	7	Left Leg	Pre-trial Jitter		2025_Apr_23_1729	7.0096022500656545	r		95.32258879998699		sw ss		3	m	2		
29	3115	44.0	Left Leg	pretrialfixation		2025_Apr_23_1729	1.0082960000727326	r		102.61916360002942		sw ss		3	m	2		
30	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9940979501698166	r		103.62790470011532		sw ss	12.5	3	m	2	48.5	
31	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9726439502555877	r		105.6406843001023		sw ss	25.0	3	m	2	48.5	
32	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.990184250054881	r	2	107.62561030010693	0.4808969998266548	sw ss	37.5	3	m	2	48.5	
33	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9896555501036346	r	2	109.62792299990542	0.5339194999542087	sw ss	50.0	3	m	2	48.5	
34	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9900128503795713	r	0	111.62974100001156	0.33069530013017356	sw ss	62.5	3	m	2	48.5	
35	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9890326503664255	r	2	113.6323098000139	0.3308389000594616	sw ss	75.0	3	m	2	48.5	
36	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9899641503579915	r	0	115.63391109998338	0.414161000167951	sw ss	87.5	3	m	2	48.5	
37	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9892972502857447	r	2	117.63627470005304	0.34763019997626543	sw ss	100.0	3	m	2	48.5	
38	3115	48.0	Left Leg	ScoreReport		2025_Apr_23_1729	5.006960350088775	r		119.64774270006455		sw ss		3	m	2		
39	3115	8	Left Leg	Post-trial Jitter		2025_Apr_23_1729	7.010449699824676	r		124.71045990008861		sw ss		3	m	2		
40	3115	20	Left Leg	PainBinary		2025_Apr_23_1729	5.005359299946576	r		131.7358327000402	0.9847130000125617	sw ss		3	m	2		1.0
41	3115	21	Left Leg	IntensityRating		2025_Apr_23_1729	5.019447900354862	r		136.7589195999317	2.285890399944037	sw ss		3	m	2		43.51851851851852
42	3115	23	Left Leg	DistractBinary		2025_Apr_23_1729	5.009119000053033	r		141.79423710005358	1.118131099967286	sw ss		3	m	2		1.0
43	3115	9	Left Leg	Post-Q-Jitter		2025_Apr_23_1729	7.018002750119194	r		146.80429050000384		sw ss		3	m	2		
44	3115	51	Left Leg	Expectancy		2025_Apr_23_1729	5.014121701475233	r		155.28000169992447	2.4388749001082033	sw ss		3	m	2		37.22222222222222
45	3115	45	Left Leg	2-back Instruction		2025_Apr_23_1729	5.016044050455093	r		160.65991950011812		sw ss		3	m	2		
46	3115	7	Left Leg	Pre-trial Jitter		2025_Apr_23_1729	7.010424050269648	r		165.67732849996537		sw ss		3	m	2		
47	3115	44.0	Left Leg	pretrialfixation		2025_Apr_23_1729	1.003570100525394	r		172.97670769994147		sw ss		3	m	2		
48	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9928647500928491	r		173.98371069994755		sw ss	12.5	3	m	2	48.5	
49	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.972749649779871	r		175.99579999991693		sw ss	25.0	3	m	2	48.5	
50	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9894937498029321	r	2	177.98114020004869	0.5309601000044495	sw ss	37.5	3	m	2	48.5	
51	3115		Left Leg	2-back	1.0	2025_Apr_23_1729	1.9898449501488358	r	2	179.98299659998156	0.38501300010830164	sw ss	50.0	3	m	2	48.5	
