	onset	duration	intensity	bodySite	temperature	condition	pretrial-jitter				
94	2.764227200001187	5.0176346999942325		Right Face	49.0	Regulation Instruction	
95	12.840723599998455	12.93223413999658		Right Face	49.0	Regulation Phase	5.0
96	30.784078299999237	5.012959059989953	25.80246913580247	Right Face	49.0	Intensity Rating	5.0
97	40.83331999999791	12.964268080002512		Right Face	49.0	Regulation Phase	5.0
98	56.800750599999446	5.01336975999584	23.827160493827158	Right Face	49.0	Intensity Rating	3.0
99	68.85462749999715	12.955487380000704		Right Face	49.0	Regulation Phase	7.0
100	84.81747470000118	5.0137734599920805	23.086419753086417	Right Face	49.0	Intensity Rating	3.0
101	96.86977209999895	12.959027780001634		Right Face	49.0	Regulation Phase	7.0
102	112.83516660000168	5.012126959998568	23.45679012345679	Right Face	49.0	Intensity Rating	3.0
103	124.91275689999748	12.923491440000362		Right Face	49.0	Regulation Phase	7.0
104	142.8521344999972	5.012160760001279	23.024691358024693	Right Face	49.0	Intensity Rating	5.0
105	152.90991909999866	12.946420879998186		Right Face	49.0	Regulation Phase	5.0
106	172.86709469999914	5.016107059993374	23.51851851851852	Right Face	49.0	Intensity Rating	7.0
107	180.9311635999984	12.93771927999478		Right Face	49.0	Regulation Phase	3.0
108	196.88588969999546	5.0122861599957105	22.901234567901234	Right Face	49.0	Intensity Rating	3.0
109	208.9687524999972	12.929616299996269		Right Face	49.0	Regulation Phase	7.0
110	226.90216829999554	5.013593460003904	23.45679012345679	Right Face	49.0	Intensity Rating	5.0
111	236.98009340000135	12.924156339991896		Right Face	49.0	Regulation Phase	5.0
112	254.91945049999777	5.012854360000347	23.39506172839506	Right Face	49.0	Intensity Rating	5.0
113	264.9639423999979	12.9570715200025		Right Face	49.0	Regulation Phase	5.0
114	282.936383399996	5.012816959999327	22.839506172839506	Right Face	49.0	Intensity Rating	5.0
115	292.99854960000084	12.93820907999907		Right Face	49.0	Regulation Phase	5.0
116	308.95291169999837	5.0135916599974735	23.024691358024693	Right Face	49.0	Intensity Rating	3.0
117	321.0158136999962	12.93761807998817		Right Face	49.0	Regulation Phase	7.0
118	336.9704042000012	5.012418959995557	23.333333333333332	Right Face	49.0	Intensity Rating	3.0
119	349.0368195999981	12.946023539996531		Right Face	49.0	Regulation Phase	7.0
120	366.9878858000011	5.011345359998813	23.76543209876543	Right Face	49.0	Intensity Rating	5.0
121	377.0680127000014	12.917484539997531		Right Face	49.0	Regulation Phase	5.0
122	397.002430200002	5.016115259997605	15.370370370370367	Right Face	49.0	Intensity Rating	7.0
123	405.08349279999675	12.920376639995084		Right Face	49.0	Regulation Phase	3.0
124	421.0209528999985	5.012821860000258	23.76543209876543	Right Face	49.0	Intensity Rating	3.0
125	433.09337109999615	12.934420339995995		Right Face	49.0	Regulation Phase	7.0
126	451.0362658000013	5.016101060005894	23.39506172839506	Right Face	49.0	Intensity Rating	5.0
127	Comfort Rating:	0.0					
128	Valence Rating:	-25.555555555555557					
129	Intensity Rating:	39.44444444444444					
130	Pain Avoidance Rating:	34.19753086419753					
131	Body Relaxation Rating:	39.567901234567906					
132	TaskAttention Rating:	39.44444444444444					
133	Boredom Rating:	59.07407407407407					
134	Pain Alertnessance Rating:	-13.703703703703695					
135	Positive Thoughts Rating:	10.864197530864203					
136	Negative Thoughts Rating:	-17.77777777777777					
137	Self-Thoughts Rating:	-19.87654320987656					
138	Other People Thoughts Rating:	22.34567901234567					
139	Clear and Vivid Imagery Rating:	0.0					
140	Presentness Thoughts Rating:	-99.50617283950618					
