runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,53.237563400063664,None,space,358.7295703999698,53.237563400063664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,0,0,0,,,,,,,412.0970916999504,412.0970916999504,None,space,159.61395590007305,412.0970916999504,None,571.7317961000372,space,74.0673730999697,571.7317961000372,None,666.4162687000353,668.4159440998919,666.4162687000353,668.4159440998919,668.3992955998983,None,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,731.3998801000416,733.3994583000895,731.3998801000416,733.3994583000895,733.3831915000919,731.3998801000416,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,796.3838130000513,798.3840781999752,796.3838130000513,798.3840781999752,798.3670852999203,796.3838130000513,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,848.3675392998848,850.3677379000001,848.3675392998848,850.3677379000001,850.3508808000479,848.3675392998848,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,874.351117500104,876.3512949999422,874.351117500104,876.3512949999422,876.3344390999991,874.351117500104,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,900.334669200005,902.3350656998809,900.334669200005,902.3350656998809,902.318001100095,900.334669200005,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,913.318161400035,915.3183796000667,913.318161400035,915.3183796000667,915.3014456999954,913.318161400035,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,939.3016937999055,941.3018596000038,939.3016937999055,941.3018596000038,941.2850186999422,939.3016937999055,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,952.2851352000143,954.2849642001092,952.2851352000143,954.2849642001092,954.2684418999124,952.2851352000143,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
stimuli/orders/stimOrder9.xlsx,3,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,978.2686975998804,980.2684545998927,978.2686975998804,980.2684545998927,980.2519992999732,978.2686975998804,,,,,,,,,,,,,,,,,,,7,f,2,16,r,MH,2022_Jun_30_1516,2020.2.5,bodymapST2,59.992536983316576,"['Left Leg', 'Right Leg', 'Chest', 'Left Arm']",
