runSeq,trial_type,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Begin.started,Begin.stopped,BeginTask.keys,BeginTask.rt,BeginTask.started,BeginTask.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,ImagineInstructionText.started,ImaginationInstructionRead.keys,ImaginationInstructionRead.rt,ImaginationInstructionRead.started,ImaginationInstructionRead.stopped,BodySiteCue.started,BodySiteCue.stopped,NonStimTrialText.started,NonStimTrialText.stopped,fix_cross.started,fix_cross.stopped,ValenceRating.response,ValenceRating.rt,ValenceRating.started,ValenceRating.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,ComfortRating.response,ComfortRating.rt,ComfortRating.started,ComfortRating.stopped,EndingText.started,EndingText.stopped,ConfirmEnd.keys,ConfirmEnd.rt,ConfirmEnd.started,ConfirmEnd.stopped,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
,,,,,,,,,,25.29096950002713,None,space,0.9573775000171736,25.29096950002713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,0,0,0,,,,,,,26.372174800024368,26.372174800024368,None,space,572.8443192000268,26.372174800024368,None,599.242920800054,space,54.1256537999725,599.242920800054,None,671.2768602000433,None,671.2768602000433,None,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,2,2,2,,,,,,,,,,,,,,,,,,,697.2771473000175,None,697.2771473000175,None,684.2768817000324,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,7,7,7,,,,,,,,,,,,,,,,,,,762.2775444000144,None,762.2775444000144,None,749.277490700013,749.277490700013,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,11,11,11,,,,,,,,,,,,,,,,,,,814.278000899998,None,814.278000899998,None,801.2778313000454,801.2778313000454,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,13,13,13,,,,,,,,,,,,,,,,,,,840.2779440000304,None,840.2779440000304,None,827.2781864000135,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,16,16,16,,,,,,,,,,,,,,,,,,,879.2785254000337,None,879.2785254000337,None,866.2783347000368,866.2783347000368,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,20,20,20,,,,,,,,,,,,,,,,,,,931.2792831000406,None,931.2792831000406,None,918.2787523000152,918.2787523000152,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,25,25,25,,,,,,,,,,,,,,,,,,,996.2796524000005,None,996.2796524000005,None,983.2791780999978,983.2791780999978,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,31,31,31,,,,,,,,,,,,,,,,,,,1074.2803166000522,None,1074.2803166000522,None,1061.2798474000301,1061.2798474000301,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,33,33,33,,,,,,,,,,,,,,,,,,,1100.2805274000275,None,1100.2805274000275,None,1087.2799151000218,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,34,34,34,,,,,,,,,,,,,,,,,,,1113.2802875000052,1113.2802875000052,1113.2802875000052,1113.2802875000052,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,3,0,0,0,1,0,39,39,39,,,,,,,,,,,,,,,,,,,1178.280688400031,None,1178.280688400031,None,1165.2805868000141,1165.2805868000141,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.944444444444443,1197.4298782200203,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010624680027831346,None,22.98611111111111,1202.9460420199903,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder3.xlsx,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011319680023007095,None,60.27777777777777,1207.9952299200231,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,4,4,4,,,,,,,1230.2146437000483,1230.2146437000483,None,space,275.9705585000338,1230.2146437000483,None,,,,,,1589.2005249000504,None,1589.2005249000504,None,1576.1837401000084,None,,,,,,,,,,,0.012162279977928847,None,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,6,6,6,,,,,,,,,,,,,,,,,,,1615.2007830000366,None,1615.2007830000366,None,1602.2006828000303,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,11,11,11,,,,,,,,,,,,,,,,,,,1680.2018470000476,None,1680.2018470000476,None,1667.2010459000012,1667.2010459000012,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,19,19,19,,,,,,,,,,,,,,,,,,,1784.202341700031,None,1784.202341700031,None,1771.2018316000467,1771.2018316000467,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,20,20,20,,,,,,,,,,,,,,,,,,,1797.2016167000402,1797.2016167000402,1797.2016167000402,1797.2016167000402,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,22,22,22,,,,,,,,,,,,,,,,,,,1823.2022069000523,None,1823.2022069000523,None,1810.2020778000006,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,23,23,23,,,,,,,,,,,,,,,,,,,1836.2023194000358,1836.2023194000358,1836.2023194000358,1836.2023194000358,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,29,29,29,,,,,,,,,,,,,,,,,,,1914.2032848000526,None,1914.2032848000526,None,1901.2028099000454,1901.2028099000454,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,30,30,30,,,,,,,,,,,,,,,,,,,1927.2026769000222,1927.2026769000222,1927.2026769000222,1927.2026769000222,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,34,34,34,,,,,,,,,,,,,,,,,,,1979.2034874000237,None,1979.2034874000237,None,1966.2033869000152,1966.2033869000152,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,36,36,36,,,,,,,,,,,,,,,,,,,2005.2036648000358,None,2005.2036648000358,None,1992.2034803000279,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,3,0,1,1,3,0,37,37,37,,,,,,,,,,,,,,,,,,,2018.2039514000062,2018.2039514000062,2018.2039514000062,2018.2039514000062,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.2038927000249,2044.2038927000249,-9.166666666666671,2062.9190556200338,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011496279970742762,None,23.263888888888886,2069.0521078200545,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder7.xlsx,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011765779985580593,None,59.65277777777778,2079.0525110200397,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,0,0,0,,,,,,,2088.8878979000147,2088.8878979000147,None,space,277.9381175999879,2088.8878979000147,None,,,,,,2394.4900200000266,None,2394.4900200000266,None,,,,,,,,,,,,,0.011528179980814457,10.006567379983608,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,2459.4908422000008,None,2459.4908422000008,None,2446.490318200027,2446.490318200027,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,2498.491258300026,None,2498.491258300026,None,2485.4906199000543,2485.4906199000543,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,2524.491171200003,None,2524.491171200003,None,2511.4909584000125,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,2550.4913555000094,None,2550.4913555000094,None,2537.49114550004,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,2576.4912225000444,None,2576.4912225000444,None,2563.491333200014,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,2654.4923275000183,None,2654.4923275000183,None,2641.4918629000313,2641.4918629000313,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,26,26,26,,,,,,,,,,,,,,,,,,,2732.492961000011,None,2732.492961000011,None,2719.4924045000225,2719.4924045000225,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,28,28,28,,,,,,,,,,,,,,,,,,,2758.49312140001,None,2758.49312140001,None,2745.49272150005,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,29,29,29,,,,,,,,,,,,,,,,,,,2771.4928376000025,2771.4928376000025,2771.4928376000025,2771.4928376000025,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,36,36,36,,,,,,,,,,,,,,,,,,,2862.4939571000286,None,2862.4939571000286,None,2849.4933905000216,2849.4933905000216,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,3,0,2,2,0,0,39,39,39,,,,,,,,,,,,,,,,,,,2901.494076300005,None,2901.494076300005,None,2888.493724300002,2888.493724300002,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.333333333333329,2921.8259242200293,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01124777999939397,10.006139680044726,27.98611111111111,2928.341641719977,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder1.xlsx,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012206880026496947,None,56.52777777777778,2934.142567020026,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,2,2,2,,,,,,,3013.628290500026,3013.628290500026,None,space,92.06213880004361,3013.628290500026,None,,,,,,3151.3123913000454,None,3151.3123913000454,None,3138.295618300035,None,,,,,,,,,,,0.011310880014207214,None,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,4,4,4,,,,,,,,,,,,,,,,,,,3177.3132692000363,None,3177.3132692000363,None,3164.312612800044,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,9,9,9,,,,,,,,,,,,,,,,,,,3242.312989500002,None,3242.312989500002,None,3229.3130246000364,3229.3130246000364,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,15,15,15,,,,,,,,,,,,,,,,,,,3320.3143923000316,None,3320.3143923000316,None,3307.313612100028,3307.313612100028,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,16,16,16,,,,,,,,,,,,,,,,,,,3333.3137338000233,3333.3137338000233,3333.3137338000233,3333.3137338000233,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,18,18,18,,,,,,,,,,,,,,,,,,,3359.3141570000444,None,3359.3141570000444,None,3346.3138144999975,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,24,24,24,,,,,,,,,,,,,,,,,,,3437.314912700036,None,3437.314912700036,None,3424.3144515000167,3424.3144515000167,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,27,27,27,,,,,,,,,,,,,,,,,,,3476.314843000029,None,3476.314843000029,None,3463.3147678000387,3463.3147678000387,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,30,30,30,,,,,,,,,,,,,,,,,,,3515.315161000006,None,3515.315161000006,None,3502.315067800053,3502.315067800053,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,32,32,32,,,,,,,,,,,,,,,,,,,3541.3157460000366,None,3541.3157460000366,None,3528.315390500007,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,33,33,33,,,,,,,,,,,,,,,,,,,3554.3153746000025,3554.3153746000025,3554.3153746000025,3554.3153746000025,,,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
stimuli/orders/stimOrder5.xlsx,3,0,3,3,2,0,35,35,35,,,,,,,,,,,,,,,,,,,3580.3156279000104,None,3580.3156279000104,None,3567.3152466000174,None,,,,,,,,,,,,,,,,,,,3,F,1,3,L,MS,2021_May_11_1519,2020.2.5,bodymap1,60.07445628858396,"['Left Leg', 'Right Face', 'Right Arm', 'Right Leg']",
